"","id","label","value"
"5551","v162198","-7. No post data, deleted due to incomplete IW","-7"
"6325","v162198","-6. No post-election interview","-6"
"1877","v162199a","-7. No post data, deleted due to incomplete IW","-7"
"2772","v162199a","-6. No post-election interview","-6"
"3759","v162199a","-2. Text responses available in separate file","-2"
"1878","v162200","1. Yes, have done this in the past 12 months","1"
"2773","v162200","2. No, have not done this","2"
"3760","v162200","-9. Refused","-9"
"4708","v162200","-8. Don't know","-8"
"5552","v162200","-7. No post data, deleted due to incomplete IW","-7"
"6326","v162200","-6. No post-election interview","-6"
"1879","v162201a","-7. No post data, deleted due to incomplete IW","-7"
"2774","v162201a","-6. No post-election interview","-6"
"3761","v162201a","-2. Text responses available in separate file","-2"
"1880","v162202","1. Yes, have done this in the past 12 months","1"
"2775","v162202","2. No, have not done this","2"
"3762","v162202","-9. Refused","-9"
"4709","v162202","-7. No post data, deleted due to incomplete IW","-7"
"5553","v162202","-6. No post-election interview","-6"
"1881","v162203a","-7. No post data, deleted due to incomplete IW","-7"
"2776","v162203a","-6. No post-election interview","-6"
"3763","v162203a","-2. Text responses available in separate file","-2"
"1882","v162204","1. Yes, have done this in the past 12 months","1"
"2777","v162204","2. No, have not done this","2"
"3764","v162204","-9. Refused","-9"
"1883","v162205a","-7. No post data, deleted due to incomplete IW","-7"
"2778","v162205a","-6. No post-election interview","-6"
"3765","v162205a","-2. Text responses available in separate file","-2"
"1884","v162207","1. Agree strongly","1"
"2779","v162207","2. Agree somewhat","2"
"3766","v162207","3. Neither agree nor disagree","3"
"4710","v162207","4. Disagree somewhat","4"
"5554","v162207","5. Disagree strongly","5"
"6327","v162207","-9. Refused","-9"
"7274","v162207","-8. Don't know","-8"
"8150","v162207","-7. No post data, deleted due to incomplete IW","-7"
"9114","v162207","-6. No post-election interview","-6"
"1885","v162208","1. Agree strongly","1"
"2780","v162208","2. Agree somewhat","2"
"3767","v162208","3. Neither agree nor disagree","3"
"4711","v162208","4. Disagree somewhat","4"
"5555","v162208","5. Disagree strongly","5"
"6328","v162208","-9. Refused","-9"
"7275","v162208","-8. Don't know","-8"
"8151","v162208","-7. No post data, deleted due to incomplete IW","-7"
"9115","v162208","-6. No post-election interview","-6"
"1886","v162209","1. Agree strongly","1"
"2781","v162209","2. Agree somewhat","2"
"3768","v162209","3. Neither agree nor disagree","3"
"4712","v162209","4. Disagree somewhat","4"
"5556","v162209","5. Disagree strongly","5"
"6329","v162209","-9. Refused","-9"
"7276","v162209","-8. Don't know","-8"
"8152","v162209","-7. No post data, deleted due to incomplete IW","-7"
"9116","v162209","-6. No post-election interview","-6"
"1887","v162210","1. Agree strongly","1"
"2782","v162210","2. Agree somewhat","2"
"3769","v162210","3. Neither agree nor disagree","3"
"4713","v162210","4. Disagree somewhat","4"
"5557","v162210","5. Disagree strongly","5"
"6330","v162210","-9. Refused","-9"
"7277","v162210","-8. Don't know","-8"
"8153","v162210","-7. No post data, deleted due to incomplete IW","-7"
"9117","v162210","-6. No post-election interview","-6"
"1888","v162211","1. Agree strongly","1"
"2783","v162211","2. Agree somewhat","2"
"3770","v162211","3. Neither agree nor disagree","3"
"4714","v162211","4. Disagree somewhat","4"
"5558","v162211","5. Disagree strongly","5"
"6331","v162211","-9. Refused","-9"
"7278","v162211","-8. Don't know","-8"
"8154","v162211","-7. No post data, deleted due to incomplete IW","-7"
"9118","v162211","-6. No post-election interview","-6"
"1889","v162212","1. Agree strongly","1"
"2784","v162212","2. Agree somewhat","2"
"3771","v162212","3. Neither agree nor disagree","3"
"4715","v162212","4. Disagree somewhat","4"
"5559","v162212","5. Disagree strongly","5"
"6332","v162212","-9. Refused","-9"
"7279","v162212","-8. Don't know","-8"
"8155","v162212","-7. No post data, deleted due to incomplete IW","-7"
"9119","v162212","-6. No post-election interview","-6"
"1890","v162213","1. Agree strongly","1"
"2785","v162213","2. Agree somewhat","2"
"3772","v162213","3. Neither agree nor disagree","3"
"4716","v162213","4. Disagree somewhat","4"
"5560","v162213","5. Disagree strongly","5"
"6333","v162213","-9. Refused","-9"
"7280","v162213","-8. Don't know","-8"
"8156","v162213","-7. No post data, deleted due to incomplete IW","-7"
"9120","v162213","-6. No post-election interview","-6"
"1891","v162214","1. Agree strongly","1"
"2786","v162214","2. Agree somewhat","2"
"3773","v162214","3. Neither agree nor disagree","3"
"4717","v162214","4. Disagree somewhat","4"
"5561","v162214","5. Disagree strongly","5"
"6334","v162214","-9. Refused","-9"
"7281","v162214","-8. Don't know","-8"
"8157","v162214","-7. No post data, deleted due to incomplete IW","-7"
"9121","v162214","-6. No post-election interview","-6"
"1892","v162215","1. Agree strongly","1"
"2787","v162215","2. Agree somewhat","2"
"3774","v162215","3. Neither agree nor disagree","3"
"4718","v162215","4. Disagree somewhat","4"
"5562","v162215","5. Disagree strongly","5"
"6335","v162215","-9. Refused","-9"
"7282","v162215","-8. Don't know","-8"
"8158","v162215","-7. No post data, deleted due to incomplete IW","-7"
"9122","v162215","-6. No post-election interview","-6"
"1893","v162216","1. Agree strongly","1"
"2788","v162216","2. Agree somewhat","2"
"3775","v162216","3. Neither agree nor disagree","3"
"4719","v162216","4. Disagree somewhat","4"
"5563","v162216","5. Disagree strongly","5"
"6336","v162216","-9. Refused","-9"
"7283","v162216","-8. Don't know","-8"
"8159","v162216","-7. No post data, deleted due to incomplete IW","-7"
"9123","v162216","-6. No post-election interview","-6"
"1894","v162217","1. Agree strongly","1"
"2789","v162217","2. Agree somewhat","2"
"3776","v162217","3. Neither agree nor disagree","3"
"4720","v162217","4. Disagree somewhat","4"
"5564","v162217","5. Disagree strongly","5"
"6337","v162217","-9. Refused","-9"
"7284","v162217","-8. Don't know","-8"
"8160","v162217","-7. No post data, deleted due to incomplete IW","-7"
"9124","v162217","-6. No post-election interview","-6"
"1895","v162218","1. Extremely well","1"
"2790","v162218","2. Very well","2"
"3777","v162218","3. Moderately well","3"
"4721","v162218","4. Slightly well","4"
"5565","v162218","5. Not well at all","5"
"6338","v162218","-9. Refused","-9"
"7285","v162218","-8. Don't know","-8"
"8161","v162218","-7. No post data, deleted due to incomplete IW","-7"
"9125","v162218","-6. No post-election interview","-6"
"1896","v162219","1. All of the time","1"
"2791","v162219","2. Most of the time","2"
"3778","v162219","3. About half of the time","3"
"4722","v162219","4. Some of the time","4"
"5566","v162219","5. Never","5"
"6339","v162219","-9. Refused","-9"
"7286","v162219","-8. Don't know","-8"
"8162","v162219","-7. No post data, deleted due to incomplete IW","-7"
"9126","v162219","-6. No post-election interview","-6"
"1897","v162220","1. All of the time","1"
"2792","v162220","2. Most of the time","2"
"3779","v162220","3. About half of the time","3"
"4723","v162220","4. Some of the time","4"
"5567","v162220","5. Never","5"
"6340","v162220","-9. Refused","-9"
"7287","v162220","-8. Don't know","-8"
"8163","v162220","-7. No post data, deleted due to incomplete IW","-7"
"9127","v162220","-6. No post-election interview","-6"
"1898","v162221","1. Extremely important","1"
"2793","v162221","2. Very important","2"
"3780","v162221","3. Moderately important","3"
"4724","v162221","4. A little important","4"
"5568","v162221","5. Not at all important","5"
"6341","v162221","-9. Refused","-9"
"7288","v162221","-8. Don't know","-8"
"8164","v162221","-7. No post data, deleted due to incomplete IW","-7"
"9128","v162221","-6. No post-election interview","-6"
"1899","v162222","1. English more","1"
"2794","v162222","2. Spanish more","2"
"3781","v162222","3. Both equally","3"
"4725","v162222","-7. No post data, deleted due to incomplete IW","-7"
"5569","v162222","-6. No post-election interview","-6"
"6342","v162222","-1. Inap","-1"
"1900","v162223","1. English and little or no Spanish","1"
"2795","v162223","2. Mostly English but Spanish at least some of the time","2"
"3782","v162223","3. Both English and Spanish about equally","3"
"4726","v162223","4. Mostly Spanish but English at least some of the time","4"
"5570","v162223","5. Spanish and little or no English","5"
"6343","v162223","-7. No post data, deleted due to incomplete IW","-7"
"7289","v162223","-6. No post-election interview","-6"
"8165","v162223","-1. Inap","-1"
"1901","v162224","1. A lot","1"
"2796","v162224","2. Some","2"
"3783","v162224","3. Not very much","3"
"4727","v162224","4. Not at all","4"
"5571","v162224","-8. Don't know","-8"
"6344","v162224","-7. No post data, deleted due to incomplete IW","-7"
"7290","v162224","-6. No post-election interview","-6"
"8166","v162224","-1. Inap","-1"
"1902","v162225","1. A lot","1"
"2797","v162225","2. Some","2"
"3784","v162225","3. Not very much","3"
"4728","v162225","4. Not at all","4"
"5572","v162225","-9. Refused","-9"
"6345","v162225","-7. No post data, deleted due to incomplete IW","-7"
"7291","v162225","-6. No post-election interview","-6"
"8167","v162225","-1. Inap","-1"
"1903","v162226","1. A lot","1"
"2798","v162226","2. Some","2"
"3785","v162226","3. Not very much","3"
"4729","v162226","4. Not at all","4"
"5573","v162226","-7. No post data, deleted due to incomplete IW","-7"
"6346","v162226","-6. No post-election interview","-6"
"7292","v162226","-1. Inap","-1"
"1904","v162227","1. Extremely important","1"
"2799","v162227","2. Very important","2"
"3786","v162227","3. Moderately important","3"
"4730","v162227","4. A little important","4"
"5574","v162227","5. Not at all important","5"
"6347","v162227","-9. Refused","-9"
"7293","v162227","-8. Don't know","-8"
"8168","v162227","-7. No post data, deleted due to incomplete IW","-7"
"9129","v162227","-6. No post-election interview","-6"
"1905","v162228","1. Easier","1"
"2800","v162228","2. Harder","2"
"3787","v162228","3. Neither easier nor harder","3"
"4731","v162228","-9. Refused","-9"
"5575","v162228","-8. Don't know","-8"
"6348","v162228","-7. No post data, deleted due to incomplete IW","-7"
"7294","v162228","-6. No post-election interview","-6"
"1906","v162229a","1. A great deal","1"
"2801","v162229a","2. Somewhat","2"
"3788","v162229a","3. Slightly","3"
"4732","v162229a","-7. No post data, deleted due to incomplete IW","-7"
"5576","v162229a","-6. No post-election interview","-6"
"6349","v162229a","-1. Inap","-1"
"1907","v162229b","1. A great deal","1"
"2802","v162229b","2. Somewhat","2"
"3789","v162229b","3. Slightly","3"
"4733","v162229b","-9. Refused","-9"
"5577","v162229b","-7. No post data, deleted due to incomplete IW","-7"
"6350","v162229b","-6. No post-election interview","-6"
"7295","v162229b","-1. Inap","-1"
"1908","v162229x","1. A great deal easier","1"
"2803","v162229x","2. Somewhat easier","2"
"3790","v162229x","3. Slightly easier","3"
"4734","v162229x","4. Neither easier nor harder","4"
"5578","v162229x","5. Slightly harder","5"
"6351","v162229x","6. Somewhat harder","6"
"7296","v162229x","7. A great deal harder","7"
"8169","v162229x","-9. Refused","-9"
"9130","v162229x","-8. Don't know","-8"
"1057","v162229x","-7. No post data, deleted due to incomplete IW","-7"
"11126","v162229x","-6. No post-election interview","-6"
"1909","v162230","1. Better","1"
"2804","v162230","2. Worse","2"
"3791","v162230","3. Makes no difference","3"
"4735","v162230","-9. Refused","-9"
"5579","v162230","-8. Don't know","-8"
"6352","v162230","-7. No post data, deleted due to incomplete IW","-7"
"7297","v162230","-6. No post-election interview","-6"
"1915","v162230a","1. Much","1"
"2805","v162230a","2. Somewhat","2"
"3792","v162230a","3. Slightly","3"
"4736","v162230a","-9. Refused","-9"
"5580","v162230a","-7. No post data, deleted due to incomplete IW","-7"
"6353","v162230a","-6. No post-election interview","-6"
"7298","v162230a","-4. Error","-4"
"8170","v162230a","-1. Inap","-1"
"1916","v162230b","1. Much","1"
"2806","v162230b","2. Somewhat","2"
"3793","v162230b","3. Slightly","3"
"4737","v162230b","-7. No post data, deleted due to incomplete IW","-7"
"5581","v162230b","-6. No post-election interview","-6"
"6354","v162230b","-4. Error","-4"
"7299","v162230b","-1. Inap","-1"
"1917","v162230x","1. Much better","1"
"2807","v162230x","2. Somewhat better","2"
"3794","v162230x","3. Slightly better","3"
"4738","v162230x","4. Makes no difference","4"
"5582","v162230x","5. Slightly worse","5"
"6355","v162230x","6. Somewhat worse","6"
"7300","v162230x","7. Much worse","7"
"8171","v162230x","-9. Refused","-9"
"9131","v162230x","-8. Don't know","-8"
"1058","v162230x","-7. No post data, deleted due to incomplete IW","-7"
"11127","v162230x","-6. No post-election interview","-6"
"12111","v162230x","-4. Error: programming","-4"
"1918","v162231","1. More attention","1"
"2808","v162231","2. Less attention","2"
"3795","v162231","3. Same amount of attention","3"
"4739","v162231","-9. Refused","-9"
"5583","v162231","-8. Don't know","-8"
"6356","v162231","-7. No post data, deleted due to incomplete IW","-7"
"7301","v162231","-6. No post-election interview","-6"
"1919","v162231a","1. A great deal","1"
"2809","v162231a","2. Somewhat","2"
"3796","v162231a","3. A little","3"
"4740","v162231a","-9. Refused","-9"
"5584","v162231a","-7. No post data, deleted due to incomplete IW","-7"
"6357","v162231a","-6. No post-election interview","-6"
"7302","v162231a","-1. Inap","-1"
"1920","v162231b","1. A great deal","1"
"2814","v162231b","2. Somewhat","2"
"3797","v162231b","3. A little","3"
"4741","v162231b","-9. Refused","-9"
"5585","v162231b","-8. Don't know","-8"
"6358","v162231b","-7. No post data, deleted due to incomplete IW","-7"
"7303","v162231b","-6. No post-election interview","-6"
"8172","v162231b","-1. Inap","-1"
"1921","v162231x","1. A great deal more attention","1"
"2815","v162231x","2. Somewhat more attention","2"
"3798","v162231x","3. A little more attention","3"
"4742","v162231x","4. Same amount of attention","4"
"5586","v162231x","5. A little less attention","5"
"6359","v162231x","6. Somewhat less attention","6"
"7304","v162231x","7. A great deal less attention","7"
"8173","v162231x","-9. Refused","-9"
"9132","v162231x","-8. Don't know","-8"
"1059","v162231x","-7. No post data, deleted due to incomplete IW","-7"
"11128","v162231x","-6. No post-election interview","-6"
"1922","v162232","1. Always","1"
"2816","v162232","2. Most of the time","2"
"3799","v162232","3. About half the time","3"
"4743","v162232","4. Some of the time","4"
"5587","v162232","5. Never","5"
"6360","v162232","-9. Refused","-9"
"7305","v162232","-8. Don't know","-8"
"8174","v162232","-7. No post data, deleted due to incomplete IW","-7"
"9133","v162232","-6. No post-election interview","-6"
"1923","v162233","1. Always","1"
"2817","v162233","2. Most of the time","2"
"3800","v162233","3. About half the time","3"
"4744","v162233","4. Some of the time","4"
"5588","v162233","5. Never","5"
"6361","v162233","-9. Refused","-9"
"7306","v162233","-8. Don't know","-8"
"8175","v162233","-7. No post data, deleted due to incomplete IW","-7"
"9134","v162233","-6. No post-election interview","-6"
"1924","v162234","1. Favor","1"
"2818","v162234","2. Oppose","2"
"3801","v162234","3. Neither favor nor oppose","3"
"4745","v162234","-9. Refused","-9"
"5589","v162234","-8. Don't know","-8"
"6362","v162234","-7. No post data, deleted due to incomplete IW","-7"
"7307","v162234","-6. No post-election interview","-6"
"1925","v162235","1. A great deal","1"
"2819","v162235","2. A lot","2"
"3802","v162235","3. A moderate amount","3"
"4746","v162235","4. A little","4"
"5590","v162235","5. Not at all","5"
"6363","v162235","-9. Refused","-9"
"7308","v162235","-8. Don't know","-8"
"8176","v162235","-7. No post data, deleted due to incomplete IW","-7"
"9135","v162235","-6. No post-election interview","-6"
"1926","v162236","1. A great deal","1"
"2820","v162236","2. A lot","2"
"3803","v162236","3. A moderate amount","3"
"4747","v162236","4. A little","4"
"5591","v162236","5. Not at all","5"
"6364","v162236","-9. Refused","-9"
"7309","v162236","-8. Don't know","-8"
"8177","v162236","-7. No post data, deleted due to incomplete IW","-7"
"9136","v162236","-6. No post-election interview","-6"
"1927","v162238","1. For preferential hiring and promotion of blacks","1"
"2821","v162238","2. Against preferential hiring and promotion of blacks","2"
"3804","v162238","-9. Refused","-9"
"4748","v162238","-8. Don't know","-8"
"5592","v162238","-7. No post data, deleted due to incomplete IW","-7"
"6365","v162238","-6. No post-election interview","-6"
"1928","v162238a","1. Strongly","1"
"2822","v162238a","2. Not strongly","2"
"3805","v162238a","-9. Refused","-9"
"4749","v162238a","-7. No post data, deleted due to incomplete IW","-7"
"5593","v162238a","-6. No post-election interview","-6"
"6366","v162238a","-1. Inap","-1"
"1929","v162238b","1. Strongly","1"
"2823","v162238b","2. Not strongly","2"
"3806","v162238b","-9. Refused","-9"
"4750","v162238b","-8. Don't know","-8"
"5594","v162238b","-7. No post data, deleted due to incomplete IW","-7"
"6367","v162238b","-6. No post-election interview","-6"
"7310","v162238b","-1. Inap","-1"
"1930","v162238x","1. Strongly for preferential hiring","1"
"2824","v162238x","2. Not strongly for preferential hiring","2"
"3807","v162238x","4. Not strongly against preferential hiring","4"
"4751","v162238x","5. Strongly against preferential hiring","5"
"5595","v162238x","-9. Refused","-9"
"6368","v162238x","-8. Don't know","-8"
"7311","v162238x","-7. No post data, deleted due to incomplete IW","-7"
"8178","v162238x","-6. No post-election interview","-6"
"1931","v162239","1. Independence","1"
"2825","v162239","2. Respect for elders","2"
"3808","v162239","3. Both","3"
"4752","v162239","-9. Refused","-9"
"5596","v162239","-8. Don't know","-8"
"6369","v162239","-7. No post data, deleted due to incomplete IW","-7"
"7312","v162239","-6. No post-election interview","-6"
"1932","v162240","1. Curiosity","1"
"2826","v162240","2. Good manners","2"
"3809","v162240","3. Both","3"
"4753","v162240","-9. Refused","-9"
"5597","v162240","-8. Don't know","-8"
"6370","v162240","-7. No post data, deleted due to incomplete IW","-7"
"7313","v162240","-6. No post-election interview","-6"
"1933","v162241","1. Obedience","1"
"2827","v162241","2. Self-reliance","2"
"3810","v162241","3. Both","3"
"4754","v162241","-9. Refused","-9"
"5598","v162241","-8. Don't know","-8"
"6371","v162241","-7. No post data, deleted due to incomplete IW","-7"
"7314","v162241","-6. No post-election interview","-6"
"1934","v162242","1. Being considerate","1"
"2828","v162242","2. Well behaved","2"
"3811","v162242","3. Both","3"
"4755","v162242","-9. Refused","-9"
"5599","v162242","-8. Don't know","-8"
"6372","v162242","-7. No post data, deleted due to incomplete IW","-7"
"7315","v162242","-6. No post-election interview","-6"
"1935","v162243","1. Agree strongly","1"
"2829","v162243","2. Agree somewhat","2"
"3812","v162243","3. Neither agree nor disagree","3"
"4756","v162243","4. Disagree somewhat","4"
"5600","v162243","5. Disagree strongly","5"
"6373","v162243","-9. Refused","-9"
"7316","v162243","-8. Don't know","-8"
"8179","v162243","-7. No post data, deleted due to incomplete IW","-7"
"9137","v162243","-6. No post-election interview","-6"
"1936","v162244","1. Agree strongly","1"
"2830","v162244","2. Agree somewhat","2"
"3813","v162244","3. Neither agree nor disagree","3"
"4757","v162244","4. Disagree somewhat","4"
"5601","v162244","5. Disagree strongly","5"
"6374","v162244","-9. Refused","-9"
"7317","v162244","-8. Don't know","-8"
"8180","v162244","-7. No post data, deleted due to incomplete IW","-7"
"9138","v162244","-6. No post-election interview","-6"
"1937","v162245","1. Agree strongly","1"
"2831","v162245","2. Agree somewhat","2"
"3814","v162245","3. Neither agree nor disagree","3"
"4758","v162245","4. Disagree somewhat","4"
"5602","v162245","5. Disagree strongly","5"
"6375","v162245","-9. Refused","-9"
"7318","v162245","-8. Don't know","-8"
"8181","v162245","-7. No post data, deleted due to incomplete IW","-7"
"9139","v162245","-6. No post-election interview","-6"
"1938","v162246","1. Agree strongly","1"
"2832","v162246","2. Agree somewhat","2"
"3815","v162246","3. Neither agree nor disagree","3"
"4759","v162246","4. Disagree somewhat","4"
"5603","v162246","5. Disagree strongly","5"
"6376","v162246","-9. Refused","-9"
"7319","v162246","-8. Don't know","-8"
"8182","v162246","-7. No post data, deleted due to incomplete IW","-7"
"9140","v162246","-6. No post-election interview","-6"
"1939","v162248","1. Extremely uncharacteristic of me","1"
"2833","v162248","2. Somewhat uncharacteristic of me","2"
"3816","v162248","3. Uncertain","3"
"4760","v162248","4. Somewhat characteristic of me","4"
"5604","v162248","5. Extremely characteristic of me","5"
"6377","v162248","-9. Refused","-9"
"7320","v162248","-8. Don't know","-8"
"8183","v162248","-7. No post data, deleted due to incomplete IW","-7"
"9141","v162248","-6. No post-election interview","-6"
"1940","v162249","1. Extremely uncharacteristic of me","1"
"2834","v162249","2. Somewhat uncharacteristic of me","2"
"3817","v162249","3. Uncertain","3"
"4761","v162249","4. Somewhat characteristic of me","4"
"5605","v162249","5. Extremely characteristic of me","5"
"6378","v162249","-9. Refused","-9"
"7321","v162249","-8. Don't know","-8"
"8184","v162249","-7. No post data, deleted due to incomplete IW","-7"
"9142","v162249","-6. No post-election interview","-6"
"1060","v162249","-1. Inap","-1"
"1941","v162250","1. Extremely uncharacteristic of me","1"
"2835","v162250","2. Somewhat uncharacteristic of me","2"
"3818","v162250","3. Uncertain","3"
"4762","v162250","4. Somewhat characteristic of me","4"
"5606","v162250","5. Extremely characteristic of me","5"
"6379","v162250","-9. Refused","-9"
"7322","v162250","-8. Don't know","-8"
"8185","v162250","-7. No post data, deleted due to incomplete IW","-7"
"9143","v162250","-6. No post-election interview","-6"
"1942","v162251","1. Extremely uncharacteristic of me","1"
"2836","v162251","2. Somewhat uncharacteristic of me","2"
"3819","v162251","3. Uncertain","3"
"4763","v162251","4. Somewhat characteristic of me","4"
"5607","v162251","5. Extremely characteristic of me","5"
"6380","v162251","-7. No post data, deleted due to incomplete IW","-7"
"7323","v162251","-6. No post-election interview","-6"
"8186","v162251","-1. Inap","-1"
"1943","v162252","1. Extremely uncharacteristic of me","1"
"2837","v162252","2. Somewhat uncharacteristic of me","2"
"3820","v162252","3. Uncertain","3"
"4764","v162252","4. Somewhat characteristic of me","4"
"5608","v162252","5. Extremely characteristic of me","5"
"6381","v162252","-7. No post data, deleted due to incomplete IW","-7"
"7324","v162252","-6. No post-election interview","-6"
"8187","v162252","-1. Inap","-1"
"1944","v162253","1. Extremely uncharacteristic of me","1"
"2838","v162253","2. Somewhat uncharacteristic of me","2"
"3821","v162253","3. Uncertain","3"
"4765","v162253","4. Somewhat characteristic of me","4"
"5609","v162253","5. Extremely characteristic of me","5"
"6382","v162253","-9. Refused","-9"
"7325","v162253","-8. Don't know","-8"
"8188","v162253","-7. No post data, deleted due to incomplete IW","-7"
"9144","v162253","-6. No post-election interview","-6"
"1061","v162253","-1. Inap","-1"
"1945","v162254","1. Definitely knew","1"
"2839","v162254","2. Probably knew","2"
"3822","v162254","3. Probably did not know","3"
"4766","v162254","4. Definitely did not know","4"
"5610","v162254","-9. Refused","-9"
"6383","v162254","-8. Don't know","-8"
"7326","v162254","-7. No post data, deleted due to incomplete IW","-7"
"8189","v162254","-6. No post-election interview","-6"
"1946","v162255","1. Muslim","1"
"2840","v162255","2. Not a Muslim","2"
"3823","v162255","-9. Refused","-9"
"4767","v162255","-8. Don't know","-8"
"5611","v162255","-7. No post data, deleted due to incomplete IW","-7"
"6384","v162255","-6. No post-election interview","-6"
"1947","v162255a","1. Extremely sure","1"
"2841","v162255a","2. Very sure","2"
"3824","v162255a","3. Moderately sure","3"
"4768","v162255a","4. A little sure","4"
"5612","v162255a","5. Not sure at all","5"
"6385","v162255a","-9. Refused","-9"
"7327","v162255a","-7. No post data, deleted due to incomplete IW","-7"
"8190","v162255a","-6. No post-election interview","-6"
"9145","v162255a","-1. Inap","-1"
"1948","v162255x","1. Extremely sure Obama is a Muslim","1"
"2842","v162255x","2. Very sure Obama is a Muslim","2"
"3825","v162255x","3. Moderately sure Obama is a Muslim","3"
"4769","v162255x","4. A little sure Obama is a Muslim","4"
"5613","v162255x","5. Not sure at all sure Obama is a Muslim","5"
"6386","v162255x","6. Not sure at all sure Obama not a Muslim","6"
"7328","v162255x","7. A lttle sure Obama not a Muslim","7"
"8191","v162255x","8. Moderately sure Obama not a Muslim","8"
"9146","v162255x","9. Very sure Obama not a Muslim","9"
"1062","v162255x","10. Extremely sure Obama not a Muslim","10"
"11129","v162255x","-9. Refused","-9"
"12112","v162255x","-8. Don't know","-8"
"13104","v162255x","-7. No post data, deleted due to incomplete IW","-7"
"14100","v162255x","-6. No post-election interview","-6"
"1949","v162256","1. Very interested","1"
"2843","v162256","2. Somewhat interested","2"
"3826","v162256","3. Not very interested","3"
"4770","v162256","4. Not at all interested","4"
"5614","v162256","-9. Refused","-9"
"6387","v162256","-8. Don't know","-8"
"7329","v162256","-7. No post data, deleted due to incomplete IW","-7"
"8192","v162256","-6. No post-election interview","-6"
"1950","v162257","1. Very closely","1"
"2844","v162257","2. Fairly closely","2"
"3827","v162257","3. Not very closely","3"
"4771","v162257","4. Not at all","4"
"5615","v162257","-9. Refused","-9"
"6388","v162257","-8. Don't know","-8"
"7330","v162257","-7. No post data, deleted due to incomplete IW","-7"
"8193","v162257","-6. No post-election interview","-6"
"1951","v162258","1. Agree strongly","1"
"2845","v162258","2. Agree somewhat","2"
"3828","v162258","3. Neither agree nor disagree","3"
"4772","v162258","4. Disagree somewhat","4"
"5616","v162258","5. Disagree strongly","5"
"6389","v162258","-9. Refused","-9"
"7331","v162258","-8. Don't know","-8"
"8194","v162258","-7. No post data, deleted due to incomplete IW","-7"
"9147","v162258","-6. No post-election interview","-6"
"1952","v162259","1. Agree strongly","1"
"2846","v162259","2. Agree somewhat","2"
"3829","v162259","3. Neither agree nor disagree","3"
"4773","v162259","4. Disagree somewhat","4"
"5617","v162259","5. Disagree strongly","5"
"6390","v162259","-9. Refused","-9"
"7332","v162259","-8. Don't know","-8"
"8195","v162259","-7. No post data, deleted due to incomplete IW","-7"
"9148","v162259","-6. No post-election interview","-6"
"1953","v162260","1. Agree strongly","1"
"2847","v162260","2. Agree somewhat","2"
"3830","v162260","3. Neither agree nor disagree","3"
"4774","v162260","4. Disagree somewhat","4"
"5618","v162260","5. Disagree strongly","5"
"6391","v162260","-9. Refused","-9"
"7333","v162260","-8. Don't know","-8"
"8196","v162260","-7. No post data, deleted due to incomplete IW","-7"
"9149","v162260","-6. No post-election interview","-6"
"1954","v162261","1. Agree strongly","1"
"2848","v162261","2. Agree somewhat","2"
"3831","v162261","3. Neither agree nor disagree","3"
"4775","v162261","4. Disagree somewhat","4"
"5619","v162261","5. Disagree strongly","5"
"6392","v162261","-9. Refused","-9"
"7334","v162261","-8. Don't know","-8"
"8197","v162261","-7. No post data, deleted due to incomplete IW","-7"
"9150","v162261","-6. No post-election interview","-6"
"1955","v162262","1. Agree strongly","1"
"2849","v162262","2. Agree somewhat","2"
"3832","v162262","3. Neither agree nor disagree","3"
"4776","v162262","4. Disagree somewhat","4"
"5620","v162262","5. Disagree strongly","5"
"6393","v162262","-9. Refused","-9"
"7335","v162262","-8. Don't know","-8"
"8198","v162262","-7. No post data, deleted due to incomplete IW","-7"
"9151","v162262","-6. No post-election interview","-6"
"1956","v162263","1. Agree strongly","1"
"2850","v162263","2. Agree somewhat","2"
"3833","v162263","3. Neither agree nor disagree","3"
"4777","v162263","4. Disagree somewhat","4"
"5621","v162263","5. Disagree strongly","5"
"6394","v162263","-9. Refused","-9"
"7336","v162263","-8. Don't know","-8"
"8199","v162263","-7. No post data, deleted due to incomplete IW","-7"
"9152","v162263","-6. No post-election interview","-6"
"1957","v162264","1. Agree strongly","1"
"2851","v162264","2. Agree somewhat","2"
"3834","v162264","3. Neither agree nor disagree","3"
"4778","v162264","4. Disagree somewhat","4"
"5622","v162264","5. Disagree strongly","5"
"6395","v162264","-9. Refused","-9"
"7337","v162264","-8. Don't know","-8"
"8200","v162264","-7. No post data, deleted due to incomplete IW","-7"
"9153","v162264","-6. No post-election interview","-6"
"1958","v162265","1. Agree strongly","1"
"2852","v162265","2. Agree somewhat","2"
"3835","v162265","3. Neither agree nor disagree","3"
"4779","v162265","4. Disagree somewhat","4"
"5623","v162265","5. Disagree strongly","5"
"6396","v162265","-9. Refused","-9"
"7338","v162265","-8. Don't know","-8"
"8201","v162265","-7. No post data, deleted due to incomplete IW","-7"
"9154","v162265","-6. No post-election interview","-6"
"1959","v162266","1. Agree strongly","1"
"2853","v162266","2. Agree somewhat","2"
"3836","v162266","3. Neither agree nor disagree","3"
"4780","v162266","4. Disagree somewhat","4"
"5624","v162266","5. Disagree strongly","5"
"6397","v162266","-9. Refused","-9"
"7339","v162266","-8. Don't know","-8"
"8202","v162266","-7. No post data, deleted due to incomplete IW","-7"
"9155","v162266","-6. No post-election interview","-6"
"1960","v162267","1. Agree strongly","1"
