"","id","label","value"
"11097","cog_opin","Fewer opinions","1"
"21001","cog_opin","About the same number of opinions","2"
"3968","cog_opin","More opinions","3"
"4799","cog_opin","Refused","-9"
"5710","cog_opin","Don't know","-8"
"6519","cog_opin","Deleted due to partial (Post-election) interview","-7"
"7430","cog_opin","Not asked, unit nonresponse (no Post-election interview)","-6"
"11098","cog_opinfew","A lot","1"
"21002","cog_opinfew","Somewhat","2"
"3969","cog_opinfew","Deleted due to partial (Post-election) interview","-7"
"4800","cog_opinfew","Not asked, unit nonresponse (no Post-election interview)","-6"
"5711","cog_opinfew","Inapplicable","-1"
"11099","cog_opinmore","A lot","1"
"21003","cog_opinmore","Somewhat","2"
"3970","cog_opinmore","Deleted due to partial (Post-election) interview","-7"
"4801","cog_opinmore","Not asked, unit nonresponse (no Post-election interview)","-6"
"5712","cog_opinmore","Inapplicable","-1"
"11146","cog_opin_x","A lot fewer opinions than the average person","1"
"21004","cog_opin_x","Somewhat fewer opinions than the average person","2"
"3971","cog_opin_x","About the same number of opinions","3"
"4802","cog_opin_x","Somewhat more opinions than the average person","4"
"5713","cog_opin_x","A lot more opinions than the average person","5"
"6520","cog_opin_x","Refused","-9"
"7431","cog_opin_x","Don't know","-8"
"8273","cog_opin_x","Deleted due to partial (Post-election) interview","-7"
"9165","cog_opin_x","Not asked, unit nonresponse (no Post-election interview)","-6"
"11147","nonmain_born","Definitely born in the U.S.","1"
"21005","nonmain_born","Probably born in the U.S.","2"
"3972","nonmain_born","Probably born in another country","3"
"4803","nonmain_born","Definitely born in another country","4"
"5714","nonmain_born","Refused","-9"
"6521","nonmain_born","Don't know","-8"
"7432","nonmain_born","Deleted due to partial (Post-election) interview","-7"
"8274","nonmain_born","Not asked, unit nonresponse (no Post-election interview)","-6"
"11148","nonmain_endlife","Definitely authorizes","1"
"21006","nonmain_endlife","Probably authorizes","2"
"3973","nonmain_endlife","Probably does not authorize","3"
"4804","nonmain_endlife","Definitely does not authorize","4"
"5715","nonmain_endlife","Refused","-9"
"6522","nonmain_endlife","Don't know","-8"
"7433","nonmain_endlife","Deleted due to partial (Post-election) interview","-7"
"8275","nonmain_endlife","Not asked, unit nonresponse (no Post-election interview)","-6"
"11149","nonmain_govt911","Definitely knew","1"
"21007","nonmain_govt911","Probably knew","2"
"3974","nonmain_govt911","Probably did not know","3"
"4805","nonmain_govt911","Definitely did not know","4"
"5716","nonmain_govt911","Refused","-9"
"6523","nonmain_govt911","Don't know","-8"
"7434","nonmain_govt911","Deleted due to partial (Post-election) interview","-7"
"8276","nonmain_govt911","Not asked, unit nonresponse (no Post-election interview)","-6"
"11150","nonmain_bias","Favors whites over blacks","1"
"21008","nonmain_bias","Favors blacks over whites","2"
"3975","nonmain_bias","Treats both groups the same","3"
"4806","nonmain_bias","Refused","-9"
"5717","nonmain_bias","Don't know","-8"
"6524","nonmain_bias","Deleted due to partial (Post-election) interview","-7"
"7435","nonmain_bias","Not asked, unit nonresponse (no Post-election interview)","-6"
"11151","nonmain_hurric","Definitely did this","1"
"21009","nonmain_hurric","Prob ably did this","2"
"3976","nonmain_hurric","Probably did not do this","3"
"4807","nonmain_hurric","Definitely did not do this","4"
"5718","nonmain_hurric","Refused","-9"
"6525","nonmain_hurric","Don't know","-8"
"7436","nonmain_hurric","Deleted due to partial (Post-election) interview","-7"
"8277","nonmain_hurric","Not asked, unit nonresponse (no Post-election interview)","-6"
"11152","cses_exphlth","Much more than now","1"
"21010","cses_exphlth","Somewhat more than now","2"
"3977","cses_exphlth","The same as now","3"
"4808","cses_exphlth","Somewhat less than now","4"
"5719","cses_exphlth","Much less than now","5"
"6526","cses_exphlth","Refused","-9"
"7437","cses_exphlth","Don't know","-8"
"8278","cses_exphlth","Deleted due to partial (Post-election) interview","-7"
"9166","cses_exphlth","Not asked, unit nonresponse (no Post-election interview)","-6"
"11153","cses_expeduc","Much more than now","1"
"21011","cses_expeduc","Somewhat more than now","2"
"3978","cses_expeduc","The same as now","3"
"4809","cses_expeduc","Somewhat less than now","4"
"5720","cses_expeduc","Much less than now","5"
"6527","cses_expeduc","Refused","-9"
"7438","cses_expeduc","Don't know","-8"
"8279","cses_expeduc","Deleted due to partial (Post-election) interview","-7"
"9167","cses_expeduc","Not asked, unit nonresponse (no Post-election interview)","-6"
"11154","cses_expunemp","Much more than now","1"
"21012","cses_expunemp","Somewhat more than now","2"
"3979","cses_expunemp","The same as now","3"
"4810","cses_expunemp","Somewhat less than now","4"
"5721","cses_expunemp","Much less than now","5"
"6528","cses_expunemp","Refused","-9"
"7439","cses_expunemp","Don't know","-8"
"8280","cses_expunemp","Deleted due to partial (Post-election) interview","-7"
"9168","cses_expunemp","Not asked, unit nonresponse (no Post-election interview)","-6"
"11155","cses_expdef","Much more than now","1"
"21013","cses_expdef","Somewhat more than now","2"
"3980","cses_expdef","The same as now","3"
"4811","cses_expdef","Somewhat less than now","4"
"5722","cses_expdef","Much less than now","5"
"6529","cses_expdef","Refused","-9"
"7440","cses_expdef","Don't know","-8"
"8281","cses_expdef","Deleted due to partial (Post-election) interview","-7"
"9169","cses_expdef","Not asked, unit nonresponse (no Post-election interview)","-6"
"11156","cses_expss","Much more than now","1"
"21014","cses_expss","Somewhat more than now","2"
"3981","cses_expss","The same as now","3"
"4812","cses_expss","Somewhat less than now","4"
"5723","cses_expss","Much less than now","5"
"6530","cses_expss","Refused","-9"
"7441","cses_expss","Don't know","-8"
"8282","cses_expss","Deleted due to partial (Post-election) interview","-7"
"9170","cses_expss","Not asked, unit nonresponse (no Post-election interview)","-6"
"11157","cses_expbusind","Much more than now","1"
"21015","cses_expbusind","Somewhat more than now","2"
"3982","cses_expbusind","The same as now","3"
"4813","cses_expbusind","Somewhat less than now","4"
"5724","cses_expbusind","Much less than now","5"
"6531","cses_expbusind","Refused","-9"
"7442","cses_expbusind","Don't know","-8"
"8283","cses_expbusind","Deleted due to partial (Post-election) interview","-7"
"9171","cses_expbusind","Not asked, unit nonresponse (no Post-election interview)","-6"
"11158","cses_exppolc","Much more than now","1"
"21016","cses_exppolc","Somewhat more than now","2"
"3983","cses_exppolc","The same as now","3"
"4814","cses_exppolc","Somewhat less than now","4"
"5725","cses_exppolc","Much less than now","5"
"6532","cses_exppolc","Refused","-9"
"7443","cses_exppolc","Don't know","-8"
"8284","cses_exppolc","Deleted due to partial (Post-election) interview","-7"
"9172","cses_exppolc","Not asked, unit nonresponse (no Post-election interview)","-6"
"11159","cses_expwelf","Much more than now","1"
"21017","cses_expwelf","Somewhat more than now","2"
"3984","cses_expwelf","The same as now","3"
"4815","cses_expwelf","Somewhat less than now","4"
"5726","cses_expwelf","Much less than now","5"
"6533","cses_expwelf","Refused","-9"
"7444","cses_expwelf","Don't know","-8"
"8285","cses_expwelf","Deleted due to partial (Post-election) interview","-7"
"9173","cses_expwelf","Not asked, unit nonresponse (no Post-election interview)","-6"
"11160","cses_impstdliv","Very likely","1"
"21018","cses_impstdliv","Somewhat likely","2"
"3985","cses_impstdliv","Somewhat unlikely","4"
"4816","cses_impstdliv","Very unlikely","5"
"5727","cses_impstdliv","Refused","-9"
"6534","cses_impstdliv","Don't know","-8"
"7445","cses_impstdliv","Deleted due to partial (Post-election) interview","-7"
"8286","cses_impstdliv","Not asked, unit nonresponse (no Post-election interview)","-6"
"11161","cses_econ","Gotten better","1"
"21019","cses_econ","Stayed the same","2"
"3986","cses_econ","Gotten worse","3"
"4817","cses_econ","Refused","-9"
"5728","cses_econ","Don't know","-8"
"6535","cses_econ","Deleted due to partial (Post-election) interview","-7"
"7446","cses_econ","Not asked, unit nonresponse (no Post-election interview)","-6"
"11162","cses_econb","Much better","1"
"21020","cses_econb","Somewhat better","2"
"3987","cses_econb","Refused","-9"
"4818","cses_econb","Deleted due to partial (Post-election) interview","-7"
"5729","cses_econb","Not asked, unit nonresponse (no Post-election interview)","-6"
"6536","cses_econb","Inapplicable","-1"
"11163","cses_econw","Much worse","1"
"21021","cses_econw","Somewhat worse","2"
"3988","cses_econw","Deleted due to partial (Post-election) interview","-7"
"4819","cses_econw","Not asked, unit nonresponse (no Post-election interview)","-6"
"5730","cses_econw","Inapplicable","-1"
"11164","cses_govtact","Agree strongly","1"
"21022","cses_govtact","Agree Somewhat","2"
"3989","cses_govtact","Neither agree nor disagree","3"
"4820","cses_govtact","Disagree Somewhat","4"
"5731","cses_govtact","Disagree strongly","5"
"6537","cses_govtact","Refused","-9"
"7447","cses_govtact","Don't know","-8"
"8287","cses_govtact","Deleted due to partial (Post-election) interview","-7"
"9174","cses_govtact","Not asked, unit nonresponse (no Post-election interview)","-6"
"11165","cses_diffpower","It doesn't make any difference who is in power","1"
"5732","cses_diffpower","It makes a big difference who is in power","5"
"6538","cses_diffpower","Refused","-9"
"7448","cses_diffpower","Don't know","-8"
"8288","cses_diffpower","Deleted due to partial (Post-election) interview","-7"
"9175","cses_diffpower","Not asked, unit nonresponse (no Post-election interview)","-6"
"11166","cses_diffvote","Voting won't make any difference","1"
"5733","cses_diffvote","Voting can make a big difference","5"
"6539","cses_diffvote","Refused","-9"
"7449","cses_diffvote","Don't know","-8"
"8289","cses_diffvote","Deleted due to partial (Post-election) interview","-7"
"9176","cses_diffvote","Not asked, unit nonresponse (no Post-election interview)","-6"
"11167","cses_dptylike","Strongly dislike","0"
"11168","cses_dptylike","Strongly like","10"
"12127","cses_dptylike","Refused","-9"
"13116","cses_dptylike","Don't know","-8"
"14102","cses_dptylike","Deleted due to partial (Post-election) interview","-7"
"15102","cses_dptylike","Not asked, unit nonresponse (no Post-election interview)","-6"
"16101","cses_dptylike","Haven't heard of","-2"
"11169","cses_rptylike","Strongly dislike","0"
"11170","cses_rptylike","Strongly like","10"
"12128","cses_rptylike","Refused","-9"
"13117","cses_rptylike","Don't know","-8"
"14103","cses_rptylike","Deleted due to partial (Post-election) interview","-7"
"15103","cses_rptylike","Not asked, unit nonresponse (no Post-election interview)","-6"
"16102","cses_rptylike","Haven't heard of","-2"
"11171","cses_rpclike","Strongly dislike","0"
"11172","cses_rpclike","Strongly like","10"
"12129","cses_rpclike","Refused","-9"
"13118","cses_rpclike","Don't know","-8"
"14104","cses_rpclike","Deleted due to partial (Post-election) interview","-7"
"15104","cses_rpclike","Not asked, unit nonresponse (no Post-election interview)","-6"
"16103","cses_rpclike","Haven't heard of","-2"
"11173","cses_dpclike","Strongly dislike","0"
"11174","cses_dpclike","Strongly like","10"
"12130","cses_dpclike","Refused","-9"
"13119","cses_dpclike","Don't know","-8"
"14105","cses_dpclike","Deleted due to partial (Post-election) interview","-7"
"15105","cses_dpclike","Not asked, unit nonresponse (no Post-election interview)","-6"
"16104","cses_dpclike","Haven't heard of","-2"
"11175","cses_dptyleft","Left","0"
"11176","cses_dptyleft","Right","10"
"12131","cses_dptyleft","Refused","-9"
"13120","cses_dptyleft","Don't know","-8"
"14106","cses_dptyleft","Deleted due to partial (Post-election) interview","-7"
"15106","cses_dptyleft","Not asked, unit nonresponse (no Post-election interview)","-6"
"16105","cses_dptyleft","Haven't heard of","-2"
"11177","cses_rptyleft","Left","0"
"11178","cses_rptyleft","Right","10"
"12132","cses_rptyleft","Refused","-9"
"13121","cses_rptyleft","Don't know","-8"
"14107","cses_rptyleft","Deleted due to partial (Post-election) interview","-7"
"15107","cses_rptyleft","Not asked, unit nonresponse (no Post-election interview)","-6"
"16106","cses_rptyleft","Haven't heard of","-2"
"11179","cses_selfleft","Left","0"
"11180","cses_selfleft","Right","10"
"12133","cses_selfleft","Refused","-9"
"13122","cses_selfleft","Don't know","-8"
"14108","cses_selfleft","Deleted due to partial (Post-election) interview","-7"
"15108","cses_selfleft","Not asked, unit nonresponse (no Post-election interview)","-6"
"11181","cses_satisdem","Very satisfied","1"
"21023","cses_satisdem","Fairly satisfied","2"
"3990","cses_satisdem","Not very satisfied","3"
"4821","cses_satisdem","Not satisfied at all","4"
"5734","cses_satisdem","Refused","-9"
"6540","cses_satisdem","Don't know","-8"
"7450","cses_satisdem","Deleted due to partial (Post-election) interview","-7"
"8290","cses_satisdem","Not asked, unit nonresponse (no Post-election interview)","-6"
"11182","cses_closepty","Yes","1"
"21024","cses_closepty","No","2"
"3991","cses_closepty","Refused","-9"
"4822","cses_closepty","Don't know","-8"
"5735","cses_closepty","Deleted due to partial (Post-election) interview","-7"
"6541","cses_closepty","Not asked, unit nonresponse (no Post-election interview)","-6"
"11183","cses_ptymore","Yes","1"
"21025","cses_ptymore","No","2"
"3992","cses_ptymore","Refused","-9"
"4823","cses_ptymore","Don't know","-8"
"5736","cses_ptymore","Deleted due to partial (Post-election) interview","-7"
"6542","cses_ptymore","Not asked, unit nonresponse (no Post-election interview)","-6"
"7451","cses_ptymore","Inapplicable","-1"
"11184","cses_ptyclost","Democratic party","1"
"21026","cses_ptyclost","Republican party","2"
"3993","cses_ptyclost","Other {SPECIFY}","5"
"4824","cses_ptyclost","Refused","-9"
"5737","cses_ptyclost","Don't know","-8"
"6543","cses_ptyclost","Deleted due to partial (Post-election) interview","-7"
"7452","cses_ptyclost","Not asked, unit nonresponse (no Post-election interview)","-6"
"8291","cses_ptyclost","Inapplicable","-1"
"11185","cses_ptyclost_oth","Deleted due to partial (Post-election) interview","-7"
"21027","cses_ptyclost_oth","Not asked, unit nonresponse (no Post-election interview)","-6"
"3994","cses_ptyclost_oth","Restricted access","-3"
"11186","cses_degclose","Very close","1"
"21028","cses_degclose","Somewhat close","2"
"3995","cses_degclose","Not very close","3"
"4825","cses_degclose","Refused","-9"
"5738","cses_degclose","Don't know","-8"
"6544","cses_degclose","Deleted due to partial (Post-election) interview","-7"
"7453","cses_degclose","Not asked, unit nonresponse (no Post-election interview)","-6"
"8292","cses_degclose","Inapplicable","-1"
"11187","cses_contct","Yes","1"
"21029","cses_contct","No","2"
"3996","cses_contct","Refused","-9"
"4826","cses_contct","Don't know","-8"
"5739","cses_contct","Deleted due to partial (Post-election) interview","-7"
"6545","cses_contct","Not asked, unit nonresponse (no Post-election interview)","-6"
"11188","cses_ftf","Yes","1"
"21030","cses_ftf","No","2"
"3997","cses_ftf","Refused","-9"
"4827","cses_ftf","Deleted due to partial (Post-election) interview","-7"
"5740","cses_ftf","Not asked, unit nonresponse (no Post-election interview)","-6"
"6546","cses_ftf","Inapplicable","-1"
"11189","cses_mail","Yes","1"
"21031","cses_mail","No","2"
"3998","cses_mail","Refused","-9"
"4828","cses_mail","Don't know","-8"
"5741","cses_mail","Deleted due to partial (Post-election) interview","-7"
"6547","cses_mail","Not asked, unit nonresponse (no Post-election interview)","-6"
"7454","cses_mail","Inapplicable","-1"
"11190","cses_phone","Yes","1"
"21032","cses_phone","No","2"
"3999","cses_phone","Refused","-9"
"4829","cses_phone","Don't know","-8"
"5742","cses_phone","Deleted due to partial (Post-election) interview","-7"
"6548","cses_phone","Not asked, unit nonresponse (no Post-election interview)","-6"
"7455","cses_phone","Inapplicable","-1"
"11191","cses_txtmsg","Yes","1"
"21033","cses_txtmsg","No","2"
"31000","cses_txtmsg","Refused","-9"
"4830","cses_txtmsg","Don't know","-8"
"5743","cses_txtmsg","Deleted due to partial (Post-election) interview","-7"
"6549","cses_txtmsg","Not asked, unit nonresponse (no Post-election interview)","-6"
"7456","cses_txtmsg","Inapplicable","-1"
"11192","cses_email","Yes","1"
"21034","cses_email","No","2"
"31001","cses_email","Refused","-9"
"4831","cses_email","Don't know","-8"
"5744","cses_email","Deleted due to partial (Post-election) interview","-7"
"6550","cses_email","Not asked, unit nonresponse (no Post-election interview)","-6"
"7457","cses_email","Inapplicable","-1"
"11193","cses_socnet","Yes","1"
"21035","cses_socnet","No","2"
"31002","cses_socnet","Refused","-9"
"4832","cses_socnet","Don't know","-8"
"5745","cses_socnet","Deleted due to partial (Post-election) interview","-7"
"6551","cses_socnet","Not asked, unit nonresponse (no Post-election interview)","-6"
"7458","cses_socnet","Inapplicable","-1"
"11194","cses_ptycont_1st","Candidate - Democratic","1"
"21036","cses_ptycont_1st","Candidate - Republican","2"
"31003","cses_ptycont_1st","Party - Democratic","3"
"4833","cses_ptycont_1st","Party - Republican","4"
"5746","cses_ptycont_1st","Other {SPECIFY}","5"
"6552","cses_ptycont_1st","Refused","-9"
"7459","cses_ptycont_1st","Don't know","-8"
"8293","cses_ptycont_1st","Deleted due to partial (Post-election) interview","-7"
"9177","cses_ptycont_1st","Not asked, unit nonresponse (no Post-election interview)","-6"
"1079","cses_ptycont_1st","Inapplicable","-1"
"11195","cses_ptycont_2nd","Candidate - Democratic","1"
"21037","cses_ptycont_2nd","Candidate - Republican","2"
"31004","cses_ptycont_2nd","Party - Democratic","3"
"4834","cses_ptycont_2nd","Party - Republican","4"
"5747","cses_ptycont_2nd","Other {SPECIFY}","5"
"6553","cses_ptycont_2nd","Deleted due to partial (Post-election) interview","-7"
"7460","cses_ptycont_2nd","Not asked, unit nonresponse (no Post-election interview)","-6"
"8294","cses_ptycont_2nd","Inapplicable","-1"
"11196","cses_ptycont_3rd","Candidate - Democratic","1"
"21038","cses_ptycont_3rd","Candidate - Republican","2"
"31005","cses_ptycont_3rd","Party - Democratic","3"
"4835","cses_ptycont_3rd","Party - Republican","4"
"5748","cses_ptycont_3rd","Other {SPECIFY}","5"
"6554","cses_ptycont_3rd","Deleted due to partial (Post-election) interview","-7"
"7461","cses_ptycont_3rd","Not asked, unit nonresponse (no Post-election interview)","-6"
"8295","cses_ptycont_3rd","Inapplicable","-1"
"11197","cses_ptycont_4th","Candidate - Democratic","1"
"21039","cses_ptycont_4th","Candidate - Republican","2"
"31006","cses_ptycont_4th","Party - Democratic","3"
"4836","cses_ptycont_4th","Party - Republican","4"
"5749","cses_ptycont_4th","Other {SPECIFY}","5"
"6555","cses_ptycont_4th","Deleted due to partial (Post-election) interview","-7"
"7462","cses_ptycont_4th","Not asked, unit nonresponse (no Post-election interview)","-6"
"8296","cses_ptycont_4th","Inapplicable","-1"
"11198","cses_ptycont_5th","Candidate - Democratic","1"
"21040","cses_ptycont_5th","Candidate - Republican","2"
"31007","cses_ptycont_5th","Party - Democratic","3"
"4837","cses_ptycont_5th","Party - Republican","4"
"5750","cses_ptycont_5th","Other {SPECIFY}","5"
"6556","cses_ptycont_5th","Deleted due to partial (Post-election) interview","-7"
"7463","cses_ptycont_5th","Not asked, unit nonresponse (no Post-election interview)","-6"
"8297","cses_ptycont_5th","Inapplicable","-1"
"11199","cses_ptycont_dc","Not mentioned by R","0"
"21041","cses_ptycont_dc","Mentioned by R","1"
"31008","cses_ptycont_dc","Deleted due to partial (Post-election) interview","-7"
"4838","cses_ptycont_dc","Not asked, unit nonresponse (no Post-election interview)","-6"
"5751","cses_ptycont_dc","Inapplicable","-1"
"11200","cses_ptycont_rc","Not mentioned by R","0"
"21042","cses_ptycont_rc","Mentioned by R","1"
"31009","cses_ptycont_rc","Deleted due to partial (Post-election) interview","-7"
"4839","cses_ptycont_rc","Not asked, unit nonresponse (no Post-election interview)","-6"
"5752","cses_ptycont_rc","Inapplicable","-1"
"11201","cses_ptycont_dp","Not mentioned by R","0"
"21043","cses_ptycont_dp","Mentioned by R","1"
"31010","cses_ptycont_dp","Deleted due to partial (Post-election) interview","-7"
"4840","cses_ptycont_dp","Not asked, unit nonresponse (no Post-election interview)","-6"
"5753","cses_ptycont_dp","Inapplicable","-1"
"11202","cses_ptycont_rp","Not mentioned by R","0"
"21044","cses_ptycont_rp","Mentioned by R","1"
"31011","cses_ptycont_rp","Deleted due to partial (Post-election) interview","-7"
"4841","cses_ptycont_rp","Not asked, unit nonresponse (no Post-election interview)","-6"
"5754","cses_ptycont_rp","Inapplicable","-1"
"11203","cses_ptycont_othcont","Not mentioned by R","0"
"21045","cses_ptycont_othcont","Mentioned by R","1"
"31012","cses_ptycont_othcont","Deleted due to partial (Post-election) interview","-7"
"4842","cses_ptycont_othcont","Not asked, unit nonresponse (no Post-election interview)","-6"
"5755","cses_ptycont_othcont","Inapplicable","-1"
"11204","cses_ptycont_dkrf","Not mentioned by R","0"
"21046","cses_ptycont_dkrf","DK mentioned by R","1"
"31013","cses_ptycont_dkrf","RF mentioned by R","2"
"4843","cses_ptycont_dkrf","Deleted due to partial (Post-election) interview","-7"
"5756","cses_ptycont_dkrf","Not asked, unit nonresponse (no Post-election interview)","-6"
"6557","cses_ptycont_dkrf","Inapplicable","-1"
"11205","cses_persuade","Yes","1"
"21047","cses_persuade","No","2"
"31014","cses_persuade","Refused","-9"
"4844","cses_persuade","Don't know","-8"
"5757","cses_persuade","Deleted due to partial (Post-election) interview","-7"
"6558","cses_persuade","Not asked, unit nonresponse (no Post-election interview)","-6"
"11206","cses_persftf","Yes","1"
"21048","cses_persftf","No","2"
"31015","cses_persftf","Don't know","-8"
"4845","cses_persftf","Deleted due to partial (Post-election) interview","-7"
"5758","cses_persftf","Not asked, unit nonresponse (no Post-election interview)","-6"
"6559","cses_persftf","Inapplicable","-1"
"11207","cses_persmail","Yes","1"
"21049","cses_persmail","No","2"
"31016","cses_persmail","Refused","-9"
"4846","cses_persmail","Don't know","-8"
"5759","cses_persmail","Deleted due to partial (Post-election) interview","-7"
"6560","cses_persmail","Not asked, unit nonresponse (no Post-election interview)","-6"
"7464","cses_persmail","Inapplicable","-1"
"11208","cses_persph","Yes","1"
"21050","cses_persph","No","2"
"31017","cses_persph","Refused","-9"
"4847","cses_persph","Deleted due to partial (Post-election) interview","-7"
"5760","cses_persph","Not asked, unit nonresponse (no Post-election interview)","-6"
"6561","cses_persph","Inapplicable","-1"
"11209","cses_perstxt","Yes","1"
"21051","cses_perstxt","No","2"
"31018","cses_perstxt","Refused","-9"
"4848","cses_perstxt","Deleted due to partial (Post-election) interview","-7"
"5761","cses_perstxt","Not asked, unit nonresponse (no Post-election interview)","-6"
"6562","cses_perstxt","Inapplicable","-1"
"11210","cses_perseml","Yes","1"
"21052","cses_perseml","No","2"
"31019","cses_perseml","Refused","-9"
"4849","cses_perseml","Deleted due to partial (Post-election) interview","-7"
"5762","cses_perseml","Not asked, unit nonresponse (no Post-election interview)","-6"
"6563","cses_perseml","Inapplicable","-1"
"11211","cses_persweb","Yes","1"
"21053","cses_persweb","No","2"
"31020","cses_persweb","Refused","-9"
"4850","cses_persweb","Deleted due to partial (Post-election) interview","-7"
"5763","cses_persweb","Not asked, unit nonresponse (no Post-election interview)","-6"
"6564","cses_persweb","Inapplicable","-1"
"11212","cses_mobph","Yes","1"
"21054","cses_mobph","No","2"
"31021","cses_mobph","Refused","-9"
"4851","cses_mobph","Don't know","-8"
"5764","cses_mobph","Deleted due to partial (Post-election) interview","-7"
"6565","cses_mobph","Not asked, unit nonresponse (no Post-election interview)","-6"
"11213","cses_poliinfone","Hillary Clinton","1"
"21055","cses_poliinfone","Eric Holder","2"
"31022","cses_poliinfone","Leon Panetta","3"
"4852","cses_poliinfone","Timothy Geithner","4"
"5765","cses_poliinfone","Refused","-9"
"6566","cses_poliinfone","Don't know","-8"
"7465","cses_poliinfone","Deleted due to partial (Post-election) interview","-7"
"8298","cses_poliinfone","Not asked, unit nonresponse (no Post-election interview)","-6"
"5766","cses_polinftwo","Refused","-9"
"6567","cses_polinftwo","Don't know","-8"
"7466","cses_polinftwo","Deleted due to partial (Post-election) interview","-7"
"8299","cses_polinftwo","Not asked, unit nonresponse (no Post-election interview)","-6"
"11214","cses_poliinfthree","Democratic party","1"
"21056","cses_poliinfthree","Republican party","2"
"31023","cses_poliinfthree","Green party","3"
"4853","cses_poliinfthree","Libertarian party","4"
"5767","cses_poliinfthree","Refused","-9"
"6568","cses_poliinfthree","Don't know","-8"
"7467","cses_poliinfthree","Deleted due to partial (Post-election) interview","-7"
"8300","cses_poliinfthree","Not asked, unit nonresponse (no Post-election interview)","-6"
"11215","cses_poliinffour","Kofi Annan","1"
"21057","cses_poliinffour","Kurt Waldheim","2"
"31024","cses_poliinffour","Ban Ki-Moon","3"
"4854","cses_poliinffour","Boutros Boutros-Ghali","4"
"5768","cses_poliinffour","Refused","-9"
"6569","cses_poliinffour","Don't know","-8"
"7468","cses_poliinffour","Deleted due to partial (Post-election) interview","-7"
"8301","cses_poliinffour","Not asked, unit nonresponse (no Post-election interview)","-6"
"11216","cses_increduc","Very likely","1"
"21058","cses_increduc","Somewhat likely","2"
"31025","cses_increduc","Somewhat unlikely","4"
"4855","cses_increduc","Very unlikely","5"
"5769","cses_increduc","Refused","-9"
"6570","cses_increduc","Don't know","-8"
"7469","cses_increduc","Deleted due to partial (Post-election) interview","-7"
"8302","cses_increduc","Not asked, unit nonresponse (no Post-election interview)","-6"
"11217","cses_ownresid","Yes","1"
"21059","cses_ownresid","No","2"
"31026","cses_ownresid","Refused","-9"
"4856","cses_ownresid","Don't know","-8"
"5770","cses_ownresid","Deleted due to partial (Post-election) interview","-7"
"6571","cses_ownresid","Not asked, unit nonresponse (no Post-election interview)","-6"
"11218","cses_ownoth","Yes","1"
"21060","cses_ownoth","No","2"
"31027","cses_ownoth","Refused","-9"
"4857","cses_ownoth","Don't know","-8"
"5771","cses_ownoth","Deleted due to partial (Post-election) interview","-7"
"6572","cses_ownoth","Not asked, unit nonresponse (no Post-election interview)","-6"
"11219","cses_ownstck","Yes","1"
"21061","cses_ownstck","No","2"
"31028","cses_ownstck","Refused","-9"
"4858","cses_ownstck","Don't know","-8"
"5772","cses_ownstck","Deleted due to partial (Post-election) interview","-7"
"6573","cses_ownstck","Not asked, unit nonresponse (no Post-election interview)","-6"
"11220","cses_ownsavg","Yes","1"
"21062","cses_ownsavg","No","2"
"31029","cses_ownsavg","Refused","-9"
"4859","cses_ownsavg","Don't know","-8"
"5773","cses_ownsavg","Deleted due to partial (Post-election) interview","-7"
"6574","cses_ownsavg","Not asked, unit nonresponse (no Post-election interview)","-6"
"11221","cses_diffjob","Very easy","1"
"21063","cses_diffjob","Somewhat easy","2"
"31030","cses_diffjob","Somewhat difficult","3"
"4860","cses_diffjob","Very difficult","4"
"5774","cses_diffjob","Refused","-9"
"6575","cses_diffjob","Don't know","-8"
"7470","cses_diffjob","Deleted due to partial (Post-election) interview","-7"
"8303","cses_diffjob","Not asked, unit nonresponse (no Post-election interview)","-6"
"9178","cses_diffjob","Inapplicable","-1"
"11222","cses_spdiffjb","Very easy","1"
"21064","cses_spdiffjb","Somewhat easy","2"
"31031","cses_spdiffjb","Somewhat difficult","3"
"4861","cses_spdiffjb","Very difficult","4"
"5775","cses_spdiffjb","Refused","-9"
"6576","cses_spdiffjb","Don't know","-8"
"7471","cses_spdiffjb","Deleted due to partial (Post-election) interview","-7"
"8304","cses_spdiffjb","Not asked, unit nonresponse (no Post-election interview)","-6"
"9179","cses_spdiffjb","Inapplicable","-1"
"11223","dhs_threat","Poses a threat","1"
"21065","dhs_threat","Does not pose a threat","2"
"31032","dhs_threat","Refused","-9"
"4862","dhs_threat","Don't know","-8"
"5776","dhs_threat","Deleted due to partial (Post-election) interview","-7"
"6577","dhs_threat","Not asked, unit nonresponse (no Post-election interview)","-6"
"11224","dhs_threatamt","Extremely threatening","1"
"21066","dhs_threatamt","Very threatening","2"
"31033","dhs_threatamt","Moderately threatening","3"
"4863","dhs_threatamt","Slightly threatening","4"
"5777","dhs_threatamt","Refused","-9"
"6578","dhs_threatamt","Don't know","-8"
"7472","dhs_threatamt","Deleted due to partial (Post-election) interview","-7"
"8305","dhs_threatamt","Not asked, unit nonresponse (no Post-election interview)","-6"
"9180","dhs_threatamt","Inapplicable","-1"
"11225","dhs_appterr","Approve","1"
"21067","dhs_appterr","Disapprove","2"
"31034","dhs_appterr","Neither approve nor disapprove","3"
"4864","dhs_appterr","Refused","-9"
"5778","dhs_appterr","Don't know","-8"
"6579","dhs_appterr","Deleted due to partial (Post-election) interview","-7"
"7473","dhs_appterr","Not asked, unit nonresponse (no Post-election interview)","-6"
