Number,Name
v085199g,R2g. How likely is R to: attend meetg abt social/polit issue
v085199h,R2h. How likely is R to: invite other to social/polit meetg
v085199j,R2j. How likely is R to: distribute social/polit group info
v085200a,R3a. US adults have ever: joined a protest march or rally
v085200b,R3b. US adults have ever: attended city/school brd meeting
v085200c,R3c. US adults have ever: signed internet petition on issue
v085200d,R3d. US adults have ever: signed paper petition on issue
v085200e,R3e. US adults have ever: gave money to religious organizn
v085200f,R3f. US adults have ever: gave money to social/polit org
v085200g,R3g. US adults have ever: attended meetg on soc/polit issue
v085200h,R3h. US adults have ever: invited other to soc/polit meetg
v085201a,R4a. Has R ever: joined a protest march or rally
v085201b,R4b. Has R ever: attended city/school brd meeting
v085201c,R4c. Has R ever: signed internet petition on issue
v085201d,R4d. Has R ever: signed paper petition on issue
v085201e,R4e. Has R ever: gave money to religious organizn
v085201f,R4f. Has R ever: gave money to social/polit org
v085201g,R4g. Has R ever: attended meetg on soc/polit issue
v085201h,R4h. Has R ever: invited other to soc/polit meetg
v085201j,R4j. Has R ever: distributed social/polit group info
v085202a,R4a1. Worry about arrest when R joined protest march
v085202b,R4e1. Worry abt arrest when gave money to relig organization
v085202c,R4f1. Worry abt arrest when gave money to social/polit org
v085202d,R4g1. Worry abt arrest when attended social/polit meeting
v085202e,R4j1. Worry abt arrest when distributed soc/polit group info
v085203,R5a. Are people more angry with federal govt than used to be
v085204,R5b. Is R more angry with federal govt than used to be
v085205,R6a. Angry abt what federal govt has done during last 4 yrs
v085205a,R6a1. Angry at what federal govt has done to self or others
v085206,R6b. Hopeful abt what federl govt has done during last 4 yrs
v085206a,R6b1. Hopeful abt what fed govt has done to self or others
v085207,R6c. Afraid abt what federal govt has done during last 4 yrs
v085207a,R6c1. Afraid abt what fedl govt has done to self or others
v085208,R6d. Proud abt what federal govt has done during last 4 yrs
v085208a,R6d1. Proud abt what federal govt has done to self or others
v085209,R7a. Approve/disapprove govt handling war in Afghanistan
v085209a,R7a1. How much approve handling of war in Afghanistan
v085209b,R7a2. How much disapprove handling of war in Afghanistan
v085209x,R7ax. SUMMARY: APPROVE-DISAPPROVE HANDLING AFGHANISTAN WAR
v085210,R7b. Approve/disapprove govt handling war in Iraq
v085210a,R7b1. How much approve handling of war in Iraq
v085210b,R7b2. How much disapprove handling of war in Iraq
v085210x,R7bx. SUMMARY: APPROVE-DISAPPROVE HANDLING IRAQ WAR
v085211,R7c. Approve/disapprove govt efforts to reduce terrorism
v085211a,R7c1. How much approve efforts to reduce terrorism
v085211b,R7c2. How much disapprove efforts to reduce terrorism
v085211x,R7cx. SUMMARY: APPROVE-DISAPP EFFORTS TO REDUCE TERRORISM
v085212,R8. Federal govt pose an threat to citizens [PLACEMENT 2]
v085213,S1. What were 9/11 terrorist trying to accomplish
v085214,S2a. Violent crime in city compared to 1 year ago
v085214a,S2a1. How much more crime in city compared to 1 year ago
v085214b,S2a2. How much less crime in city compared to 1 year ago
v085214x,S2ax. SUMMARY: AMT OF CRIME IN CITY COMPARED TO 1 YR AGO
v085215,S2b. Violent crime in U.S. compared to 1 year ago
v085215a,S2b1. How much more crime in U.S. compared to 1 year ago
v085215b,S2b2. How much less crime in U.S. compared to 1 year ago
v085215x,S2bx. SUMMARY: AMT OF CRIME IN U.S. COMPARED TO 1 YR AGO
v085216,S3a. Chances of terrorist attack compared to 1 year ago
v085216a,S3a1. How much more chance of terrorist attack than 1 yr ago
v085216b,S3a2. How much less chance of terrorist attack than 1 yr ago
v085216x,S3ax. SUMMARY: CHANCE OF TERRORIST ATTACK COMPARED TO YR AGO
v085217,S3b. Likely terrorist attack killing 100 or more in next yr
v085218,S3c. How well govt reduced chance terror attack in last yr
v085219,S4a. Effect on terrorist attacks: decreasing oil imports
v085219a,S4a1. How much increase terror chance: cut oil imports
v085219b,S4a2. How much decrease terror chance: cut oil imports
v085219x,S4ax. SUMMARY: CUT OIL IMPORTS REDUCE TERRORIST ATTACKS
v085220,S4b. Effect on terrorist attacks: Middle East democracies
v085220a,S4b1.How much increase terror chance: MidEast democracy
v085220b,S4b2.How much decrease terror chance: MidEast democracy
v085220x,S4bx. SUMMARY: MIDEAST DEMOCRACY REDUCE TERRORIST ATTACKS
v085221,S4c. Effect on terrorist attacks: prevent nuclear weapons
v085221a,S4c1. How much increase terror chance: stop nuclear weapons
v085221b,S4c2. How much decrease terror chance: stop nuclear weapons
v085221x,S4cx. SUMMARY: STOP NUCLEAR REDUCE TERRORIST ATTACKS
v085222,S4d. Effect on terrorist attacks: more spending on military
v085222a,S4d1. How much increase terror chance: more military money
v085222b,S4d2. How much decrease terror chance: more military money
v085222x,S4dx. SUMMARY: MORE MILITARY REDUCE TERRORIST ATTACKS
v085223,S4e. Effect on terrorist attacks: aid Middle East poverty
v085223a,S4e1. How much increase terror chance: aid MidEast poverty
v085223b,S4e2. How much decrease terror chance: aid MidEast poverty
v085223x,S4ex. SUMMARY: AID MIDEAST POVERTY REDUCE TERRORIST ATTACKS
v085224,S4f. Effect on terrorist attacks: stop solving others' probs
v085224a,S4f1. How much increase terror chance: stay out others probs
v085224b,S4f2. How much decrease terror chance: stay out others probs
v085224x,S4fx. SUMMARY: STAY OUT OTHERS PROBS REDUCE TERRORST ATTACKS
v085225,S4g. Effect on terrorist attacks: stop terrorist US entrance
v085225a,S4g1. How much increase terror chance: stop entrance to US
v085225b,S4g2. How much decrease terror chance: stop entrance to US
v085225x,S4gx. SUMMARY: STOP US ENTRANCE REDUCE TERRORIST ATTACKS
v085226,S4h. Effect on terrorist attacks: no terrorist plane boardg
v085226a,S4h1. How much increase terror chance: stop plane boarding
v085226b,S4h2. How much decrease terror chance: stop plane boarding
v085226x,S4hx. SUMMARY: STOP PLANE BOARDING REDUCE TERRORIST ATTACKS
v085227,S4j. Effect on terrorist attacks: stop weapons into US
v085227a,S4j1. How much increase terror chance: stop weapons to US
v085227b,S4j2. How much decrease terror chance: stop weapons to US
v085227x,S4jx. SUMMARY: STOP WEAPONS TO US REDUCE TERRORIST ATTACKS
v085228,S4k. Effect on terrorist attacks: strengthening allise
v085228a,S4k1. How much increase terror chance: strengthen allies
v085228b,S4k2. How much decrease terror chance: strengthen allies
v085228x,S4kx. SUMMARY: STRENGTHEN ALLIES REDUCE TERRORIST ATTACKS
v085229,S4m. Effect on terrorist attacks: helping exports
v085229a,S4m1. How much increase terror chance: helping US exports
v085229b,S4m2. How much decrease terror chance: helping US exports
v085229x,S4mx. SUMMARY: HELPING US EXPORTS REDUCE TERRORIST ATTACKS
v085230,S4n. Effect on terrorist attacks: make easier to move to US
v085230a,S4n1. How much increase terror chance: easier to move to US
v085230b,S4n2. How much decrease terror chance: easier to move to US
v085230x,S4nx. SUMMARY: EASIER TO MOVE TO US REDUCE TERRORIST ATTACKS
v085231a,S5a. Likelihood terrorist attack: suicide bombing
v085231b,S5b. Likelihood terrorist attack: non-suicide bombing
v085231c,S5c. Likelihood terrorist attack: radioactive material
v085231d,S5d. Likelihood terrorist attack: nuclear bomb
v085231e,S5e. Likelihood terrorist attack: sniper attack
v085231f,S5f. Likelihood terrorist attack: biologic weapons
v085231g,S5g. Likelihood terrorist attack: chemical weapons
v085231h,S5h. Likelihood terrorist attack: other type of attack
v085232,S6. Favor or oppose torture for suspected terrorists
v085232a,S6a. How much favor torture for suspected terrorists
v085232b,S6b. How much oppose torture for suspected terrorists
v085232x,S6x. SUMMARY: FAVOR-OPPOSE TORTURE FOR SUSPECTED TERRORISTS
v085233,T1a. Was R proud learning Obama won Democratic nomination
v085233a,T1a1. How proud was R learning Obama won Dem nomination
v085234,T1b. Was R angry learning Obama won Democratic nomination
v085234a,T1b1. How angry was R learning Obama won Dem nomination
v085235,T1c. Was R disappointed learning Obama won Dem nomination
v085235a,T1c1. How disappointed was R learning Obama won Dem nominatn
v085236,T1d. Was R afraid learning Obama won Democratic nomination
v085236a,T1d1. How afraid was R learning Obama won Dem nomination
v085237,T1e. Was R happy learning Obama won Democratic nomination
v085237a,T1e1. How happy was R learning Obama won Dem nomination
v085238,T1f. Was R hopeful learning Obama won Democratic nomination
v085238a,T1f1. How hopeful was R learning Obama won Dem nomination
v085239,T2. Why does R think Obama won Democratic nomination
v085240,T3. Why does R think Hillary Clinton lost Dem nomination
v085241,T4a. Was R proud learning Obama won the Pres election
v085241a,T4a1. How proud was R learning Obama won the Pres election
v085242,T4b. Was R angry learning Obama won the Pres election
v085242a,T4b1. How angry was R learning Obama won the Pres election
v085243,T4c. Was R disappointed learning Obama won the Pres election
v085243a,T4c1. How disappointed was R learning Obama won Pres electn
v085244,T4d. Was R afraid learning Obama won the Pres election
v085244a,T4d1. How afraid was R learning Obama won the Pres election
v085245,T4e. Was R happy learning Obama won the Pres election
v085245a,T4e1. How happy was R learning Obama won the Pres election
v085246,T4f. Was R hopeful learning Obama won the Pres election
v085246a,T4f1. How hopeful was R learning Obama won the Pres election
v085247,T5. Why does R think Obama won the Presidential election
v085248,T6. Why does R think McCain lost the Presidential election
v085249,V1_. No identification with religion (PRELOAD)
v085250,V1. NO RELIGIOUS IDENTIFICATION: consider self Jewish
v085250a,"V1a. NO RELIGIOUS IDENTIFICATION: if Jewish, type"
v085251a,V2_1. Major religion group (PRELOAD)
v085251b,V2_2. Religious denomination (PRELOAD)
v085252,V2. Was R raised in PRELOAD religion
v085252a,V3. Raised in other/no religion: what major religion group
v085253,V4. Raised in other religion: what denomination
v085254,V4a. Raised in other religion: Baptist
v085254a,V4b. Raised in other religion: independent Baptist
v085255,V4c. Raised in other religion: Lutheran
v085256,V4d. Raised in other religion: Methodist
v085257,V4e. Raised in other religion: Presbyterian
v085258,V4f. Raised in other religion: Reformed
v085259,V4g. Raised in other religion: Brethren
v085260,V4h. Raised in other religion: 'Christian'
v085261,V4j. Raised in other religion: Church of Christ
v085262,V4k. Raised in other religion: Church of God
v085263,V4m. Raised in no religion: raised as a Jew
v085263a,"V4n. Raised in no religion: if raised as a Jew, type"
v085264,V5_. Marital status (PRELOAD)
v085265,V5. Spouse religion: same as PRELOAD religion
v085266,V6. Spouse religion not PRELOAD religion: major religion
v085267,V7. Spouse religion not PRELOAD religion: denomination
v085268,V7a. Spouse religion not PRELOAD religion: Baptist
v085268a,V7b. Spouse religion not PRELOAD religion: ind Baptist
v085269,V7c. Spouse religion not PRELOAD religion: Lutheran
v085270,V7d. Spouse religion not PRELOAD religion: Methodist
v085271,V7e. Spouse religion not PRELOAD religion: Presbyterian
v085272,V7f. Spouse religion not PRELOAD religion: Reformed
v085273,V7g. Spouse religion not PRELOAD religion: Brethren
v085274,V7h. Spouse religion not PRELOAD religion: 'Christian'
v085275,V7j. Spouse religion not PRELOAD religion: Church of Christ
v085276,V7k. Spouse religion not PRELOAD religion: Church of God
v085277,V7m. Spouse religion none: is spouse Jewish
v085277a,"V7n. Spouse religion none: if spouse Jewish, type"
v085278,W1. HISPANIC (PRELOAD)
v085279,W1. HISPANIC: news in English or Spanish
v085280,W2. HISPANIC SPANISH LANG IW: converse well in English
v085281,W3. HISPANIC NOT SPANISH LANG IW: converse well in Spanish
v085282,W4. HISPANIC: how important to speak Spanish
v085283,W5a. HISPANIC: how important to read and write English in US
v085284,W5b. HISPANIC: how important to speak English in US
v085285a,W6a. HISPANIC: Hispanics in common with blacks econ/educ
v085285b,W6b. HISPANIC: Hispanics in common with whites econ/educ
v085286a,W7a. HISPANIC: Hispanics in common with blacks political
v085286b,W7b. HISPANIC: Hispanics in common with whites political
v085287,W8. HISPANIC: Hispanics doing well if blacks doing well
v085288a,w9a. HISPANIC: compete with blacks in jobs
v085288b,W9b. HISPANIC: com[pete with blacks in education
v085288c,W9c. HISPANIC: compete with blacks in government
v085288d,W9d. HISPANIC: compete with blacks in govt jobs
v085289a,W10a. HISPANIC: how important to blend in
v085289b,W10b. HISPANIC: how important to maintain culture
v085290,W11. HISPANIC: R doing well depend upon Hispanics doing well
v085291,W12. Country of Hispanic ancestry (PRELOAD)
v085292,W12. HISPANIC: how often contact with ancestral country
v085293,W13. HISPANIC: how often visit ancestral country
v085294,W14. HISPANIC: how often send money to ancestral country
v085295,W15. HISPANIC: attn to politics in ancestral country
v085296,W16. HISPANIC: did R ever vote in ancestral country
v085297a,Y1a. Is govt economic bailout the right step [VERSION Y1a]
v085297b,Y1b. Is govt economic bailout the right step [VERSION Y1b]
v085298,Y2. Should R have sent troops to Iraq in 2003
v085299,Y3. Should number of troops in Iraq be more or less in 3 mos
v085299a,Y3a. How much more troops in Iraq in 3 months
v085299b,Y3b. How much fewer troops in Iraq in 3 months
v085299x,Y3x. SUMMARY: TROOPS IN IRAQ IN 3 MONTHS
v085300,Y3c. How important is issue of troop level
v085301,Y4. Favor or oppose deadline for withdrawal of Iraq troops
v085301a,Y4a. How much favor/oppose withdrawal deadline for troops
v085301x,Y4x. SUMMARY: DEADLINE FOR WITHDRAWAL OF IRAQ TROOPS
v085302,Y4b. How important is withdrawal deadline for Iraq troops
v085303,Y5a1. Does R have favorable reaction to Democratic Party
v085303a,Y5a1a. How favorable about Democratic Party
v085304,Y5a2. Does R have unfavorable reaction to Democratic Party
v085304a,Y5a2a. How unfavorable about Republican Party
v085305,Y5b1. Does R have favorable reaction to Republican Party
v085305a,Y5b1a. How favorable about Republican Party
v085306,Y5b2. Does R have favorable reaction to Republican Party
v085306a,Y5b2a. How favorable about Republican Party
v085307,Y6. How often does R put on a show
v085308,Y7. Would R be a good actor
v085309,Y8. Is R often the center of attention in a group
v085310,Y9. How satisfied is R with life
v085311,AMP.1. 1st BLACK FACE PHOTO: response (P or Q)
v085311a,AMP.1a. 1st BLACK FACE PHOTO: response time (sec)
v085311b,AMP.1b. 1st BLACK FACE PHOTO: photograph (letter)
v085311c,AMP.1c. 1st BLACK FACE PHOTO: Chinese character
v085311d,AMP.1d. 1st BLACK FACE PHOTO: nth in sequence
v085312,AMP.2. 2nd BLACK FACE PHOTO: response (P or Q)
v085312a,AMP.2a. 2nd BLACK FACE PHOTO: response time (sec)
v085312b,AMP.2b. 2nd BLACK FACE PHOTO: photograph (sec)
v085312c,AMP.2c. 2nd BLACK FACE PHOTO: Chinese character
v085312d,AMP.2d. 2nd BLACK FACE PHOTO: nth in sequence
v085313,AMP.3. 3rd BLACK FACE PHOTO: response (P or Q)
v085313a,AMP.3a. 3rd BLACK FACE PHOTO: response time (sec)
v085313b,AMP.3b. 3rd BLACK FACE PHOTO: photograph (letter)
v085313c,AMP.3c. 3rd BLACK FACE PHOTO: Chinese character
v085313d,AMP.3d. 3rd BLACK FACE PHOTO: nth in sequence
v085314,AMP.4. 4th BLACK FACE PHOTO: response (P or Q)
v085314a,AMP.4a. 4th BLACK FACE PHOTO: response time (sec)
v085314b,AMP.4b. 4th BLACK FACE PHOTO: photograph (letter)
v085314c,AMP.4c. 4th BLACK FACE PHOTO: Chinese character
v085314d,AMP.4d. 4th BLACK FACE PHOTO: nth in sequence
v085315,AMP.5. 5th BLACK FACE PHOTO: response (P or Q)
v085315a,AMP.5a. 5th BLACK FACE PHOTO: response time (sec)
v085315b,AMP.5b. 5th BLACK FACE PHOTO: photograph (letter)
v085315c,AMP.5c. 5th BLACK FACE PHOTO: Chinese character
v085315d,AMP.5d. 5th BLACK FACE PHOTO: nth in sequence
v085316,AMP.6. 6th BLACK FACE PHOTO: response (P or Q)
v085316a,AMP.6a. 6th BLACK FACE PHOTO: response time (sec)
v085316b,AMP.6b. 6th BLACK FACE PHOTO: photograph (letter)
v085316c,AMP.6c. 6th BLACK FACE PHOTO: Chinese character
v085316d,AMP.6d. 6th BLACK FACE PHOTO: nth in sequence
v085317,AMP.7. 7th BLACK FACE PHOTO: response (P or Q)
v085317a,AMP.7a. 7th BLACK FACE PHOTO: response time (sec)
v085317b,AMP.7b. 7th BLACK FACE PHOTO: photograph (letter)
v085317c,AMP.7c. 7th BLACK FACE PHOTO: Chinese character
v085317d,AMP.7d. 7th BLACK FACE PHOTO: nth in sequence
v085318,AMP.8. 8th BLACK FACE PHOTO: response (P or Q)
v085318a,AMP.8a. 8th BLACK FACE PHOTO: response time (sec)
v085318b,AMP.8b. 8th BLACK FACE PHOTO: photograph (letter)
v085318c,AMP.8c. 8th BLACK FACE PHOTO: Chinese character
v085318d,AMP.8d. 8th BLACK FACE PHOTO: nth in sequence
v085319,AMP.9. 9th BLACK FACE PHOTO: response (P or Q)
v085319a,AMP.9a. 9th BLACK FACE PHOTO: response time (sec)
v085319b,AMP.9b. 9th BLACK FACE PHOTO: photograph (letter)
v085319c,AMP.9c. 9th BLACK FACE PHOTO: Chinese character
v085319d,AMP.9d. 9th BLACK FACE PHOTO: nth in sequence
v085320,AMP.10. 10th BLACK FACE PHOTO: response (P or Q)
v085320a,AMP.10a. 10th BLACK FACE PHOTO: response time (sec)
v085320b,AMP.10b. 10th BLACK FACE PHOTO: photograph (letter)
v085320c,AMP.10c. 10th BLACK FACE PHOTO: Chinese character
v085320d,AMP.20d. 10th BLACK FACE PHOTO: nth in sequence
v085321,AMP.11. 11th BLACK FACE PHOTO: response (P or Q)
v085321a,AMP.11a. 11th BLACK FACE PHOTO: response time (sec)
v085321b,AMP.11b. 11th BLACK FACE PHOTO: photograph (letter)
v085321c,AMP.11c. 11th BLACK FACE PHOTO: Chinese character
v085321d,AMP.11d. 11th BLACK FACE PHOTO: nth in sequence
v085322,AMP.12. 12th BLACK FACE PHOTO: response (P or Q)
v085322a,AMP.12a. 12th BLACK FACE PHOTO: response time (sec)
v085322b,AMP.12b. 12th BLACK FACE PHOTO: photograph (letter)
v085322c,AMP.12c. 12th BLACK FACE PHOTO: Chinese character
v085322d,AMP.12d. 12th BLACK FACE PHOTO: nth in sequence
v085323,AMP.13. 13th BLACK FACE PHOTO: response (P or Q)
v085323a,AMP.13a. 13th BLACK FACE PHOTO: response time (sec)
v085323b,AMP.13b. 13th BLACK FACE PHOTO: photograph (letter)
v085323c,AMP.13c. 13th BLACK FACE PHOTO: Chinese character
v085323d,AMP.13d. 13th BLACK FACE PHOTO: nth in sequence
v085324,AMP.14. 14th BLACK FACE PHOTO: response (P or Q)
v085324a,AMP.14a. 14th BLACK FACE PHOTO: response time (sec)
v085324b,AMP.14b. 14th BLACK FACE PHOTO: photograph (letter)
v085324c,AMP.14c. 14th BLACK FACE PHOTO: Chinese character
v085324d,AMP.14d. 14th BLACK FACE PHOTO: nth in sequence
v085325,AMP.15. 15th BLACK FACE PHOTO: response (P or Q)
v085325a,AMP.15a. 15th BLACK FACE PHOTO: response time (sec)
v085325b,AMP.15b. 15th BLACK FACE PHOTO: photograph (letter)
v085325c,AMP.15c. 15th BLACK FACE PHOTO: Chinese character
v085325d,AMP.15d. 15th BLACK FACE PHOTO: nth in sequence
v085326,AMP.16. 16th BLACK FACE PHOTO: response (P or Q)
v085326a,AMP.16a. 16th BLACK FACE PHOTO: response time (sec)
v085326b,AMP.16b. 16th BLACK FACE PHOTO: photograph (letter)
v085326c,AMP.16c. 16th BLACK FACE PHOTO: Chinese character
v085326d,AMP.16d. 16th BLACK FACE PHOTO: nth in sequence
v085327,AMP.17. 17th BLACK FACE PHOTO: response (P or Q)
v085327a,AMP.17a. 17th BLACK FACE PHOTO: response time (sec)
v085327b,AMP.17b. 17th BLACK FACE PHOTO: photograph (letter)
v085327c,AMP.17c. 17th BLACK FACE PHOTO: Chinese character
v085327d,AMP.17d. 17th BLACK FACE PHOTO: nth in sequence
v085328,AMP.18. 18th BLACK FACE PHOTO: response (P or Q)
v085328a,AMP.18a. 18th BLACK FACE PHOTO: response time (sec)
v085328b,AMP.18b. 18th BLACK FACE PHOTO: photograph (letter)
v085328c,AMP.18c. 18th BLACK FACE PHOTO: Chinese character
v085328d,AMP.18d. 18th BLACK FACE PHOTO: nth in sequence
v085329,AMP.19. 19th BLACK FACE PHOTO: response (P or Q)
v085329a,AMP.19a. 19th BLACK FACE PHOTO: response time (sec)
v085329b,AMP.19b. 19th BLACK FACE PHOTO: photograph (letter)
v085329c,AMP.19c. 19th BLACK FACE PHOTO: Chinese character
v085329d,AMP.19d. 19th BLACK FACE PHOTO: nth in sequence
v085330,AMP.20. 20th BLACK FACE PHOTO: response (P or Q)
v085330a,AMP.20a. 20th BLACK FACE PHOTO: response time (sec)
v085330b,AMP.20b. 20th BLACK FACE PHOTO: photograph (letter)
v085330c,AMP.20c. 20th BLACK FACE PHOTO: Chinese character
v085330d,AMP.20d. 20th BLACK FACE PHOTO: nth in sequence
v085331,AMP.21. 21st BLACK FACE PHOTO: response (P or Q)
v085331a,AMP.21a. 21st BLACK FACE PHOTO: response time (sec)
v085331b,AMP.21b. 21st BLACK FACE PHOTO: photograph (letter)
v085331c,AMP.21c. 21st BLACK FACE PHOTO: Chinese character
v085331d,AMP.21d. 31st BLACK FACE PHOTO: nth in sequence
v085332,AMP.22. 22nd BLACK FACE PHOTO: response (P or Q)
v085332a,AMP.22a. 22nd BLACK FACE PHOTO: response time (sec)
v085332b,AMP.22b. 22nd BLACK FACE PHOTO: photograph (letter)
v085332c,AMP.22c. 22nd BLACK FACE PHOTO: Chinese character
v085332d,AMP.22d. 22nd BLACK FACE PHOTO: nth in sequence
v085333,AMP.23. 23rd BLACK FACE PHOTO: response (P or Q)
v085333a,AMP.23a. 23rd BLACK FACE PHOTO: response time (sec)
v085333b,AMP.23b. 23rd BLACK FACE PHOTO: photograph (letter)
v085333c,AMP.23c. 23rd BLACK FACE PHOTO: Chinese character
v085333d,AMP.23d. 23rd BLACK FACE PHOTO: nth in sequence
v085334,AMP.24. 24th BLACK FACE PHOTO: response (P or Q)
v085334a,AMP.24a. 24th BLACK FACE PHOTO: response time (sec)
v085334b,AMP.24b. 24th BLACK FACE PHOTO: photograph (letter)
v085334c,AMP.24c. 24th BLACK FACE PHOTO: Chinese character
v085334d,AMP.24d. 24th BLACK FACE PHOTO: nth in sequence
v085335,AMP.25. 1st WHITE FACE PHOTO: response (P or Q)
v085335a,AMP.25a. 1st WHITE FACE PHOTO: response time (sec)
v085335b,AMP.25b. 1st WHITE FACE PHOTO: photograph (letter)
v085335c,AMP.25c. 1st WHITE FACE PHOTO: Chinese character
v085335d,AMP.25d. 1st WHITE FACE PHOTO: nth in sequence
v085336,AMP.26. 2nd WHITE FACE PHOTO: response (P or Q)
v085336a,AMP.26a. 2nd WHITE FACE PHOTO: response time (sec)
v085336b,AMP.26b. 2nd WHITE FACE PHOTO: photograph (letter)
v085336c,AMP.26c. 2nd WHITE FACE PHOTO: Chinese character
v085336d,AMP.26d. 2nd WHITE FACE PHOTO: nth in sequence
v085337,AMP.27. 3rd WHITE FACE PHOTO: response (P or Q)
v085337a,AMP.27a. 3rd WHITE FACE PHOTO: response time (sec)
v085337b,AMP.27b. 3rd WHITE FACE PHOTO: photograph (letter)
v085337c,AMP.27c. 3rd WHITE FACE PHOTO: Chinese character
v085337d,AMP.27d. 3rd WHITE FACE PHOTO: nth in sequence
v085338,AMP.28. 4th WHITE FACE PHOTO: response (P or Q)
v085338a,AMP.28a. 4th WHITE FACE PHOTO: response time (sec)
v085338b,AMP.28b. 4th WHITE FACE PHOTO: photograph (letter)
v085338c,AMP.28c. 4th WHITE FACE PHOTO: Chinese character
v085338d,AMP.28d. 4th WHITE FACE PHOTO: nth in sequence
v085339,AMP.29. 5th WHITE FACE PHOTO: response (P or Q)
v085339a,AMP.29a. 5th WHITE FACE PHOTO: response time (sec)
v085339b,AMP.29b. 5th WHITE FACE PHOTO: photograph (letter)
v085339c,AMP.29c. 5th WHITE FACE PHOTO: Chinese character
v085339d,AMP.29d. 5th WHITE FACE PHOTO: nth in sequence
v085340,AMP.30. 6th WHITE FACE PHOTO: response (P or Q)
v085340a,AMP.30a. 6th WHITE FACE PHOTO: response time (sec)
v085340b,AMP.30b. 6th WHITE FACE PHOTO: photograph (letter)
v085340c,AMP.30c. 6th WHITE FACE PHOTO: Chinese character
v085340d,AMP.30d. 6th WHITE FACE PHOTO: nth in sequence
v085341,AMP.31. 7th WHITE FACE PHOTO: response (P or Q)
v085341a,AMP.31a. 7th WHITE FACE PHOTO: response time (sec)
v085341b,AMP.31b. 7th WHITE FACE PHOTO: photograph (letter)
v085341c,AMP.31c. 7th WHITE FACE PHOTO: Chinese character
v085341d,AMP.31d. 7th WHITE FACE PHOTO: nth in sequence
v085342,AMP.32. 8th WHITE FACE PHOTO: response (P or Q)
v085342a,AMP.32a. 8th WHITE FACE PHOTO: response time (sec)
v085342b,AMP.32b. 8th WHITE FACE PHOTO: photograph (letter)
v085342c,AMP.32c. 8th WHITE FACE PHOTO: Chinese character
v085342d,AMP.32d. 8th WHITE FACE PHOTO: nth in sequence
v085343,AMP.33. 9th WHITE FACE PHOTO: response (P or Q)
v085343a,AMP.33a. 9th WHITE FACE PHOTO: response time (sec)
v085343b,AMP.33b. 9th WHITE FACE PHOTO: photograph (letter)
v085343c,AMP.33c. 9th WHITE FACE PHOTO: Chinese character
v085343d,AMP.33d. 9th WHITE FACE PHOTO: nth in sequence
v085344,AMP.34. 10th WHITE FACE PHOTO: response (P or Q)
v085344a,AMP.34a. 10th WHITE FACE PHOTO: response time (sec)
v085344b,AMP.34b. 10th WHITE FACE PHOTO: photograph (letter)
v085344c,AMP.34c. 10th WHITE FACE PHOTO: Chinese character
v085344d,AMP.34d. 10th WHITE FACE PHOTO: nth in sequence
v085345,AMP.35. 11th WHITE FACE PHOTO: response (P or Q)
v085345a,AMP.35a. 11th WHITE FACE PHOTO: response time (sec)
v085345b,AMP.35b. 11th WHITE FACE PHOTO: photograph (letter)
v085345c,AMP.35c. 11th WHITE FACE PHOTO: Chinese character
v085345d,AMP.35d. 11th WHITE FACE PHOTO: nth in sequence
v085346,AMP.36. 12th WHITE FACE PHOTO: response (P or Q)
v085346a,AMP.36a. 12th WHITE FACE PHOTO: response time (sec)
v085346b,AMP.36b. 12th WHITE FACE PHOTO: photograph (letter)
v085346c,AMP.36c. 12th WHITE FACE PHOTO: Chinese character
v085346d,AMP.36d. 12th WHITE FACE PHOTO: nth in sequence
v085347,AMP.37. 13th WHITE FACE PHOTO: response (P or Q)
v085347a,AMP.37a. 13th WHITE FACE PHOTO: response time (sec)
v085347b,AMP.37b. 13th WHITE FACE PHOTO: photograph (letter)
v085347c,AMP.37c. 13th WHITE FACE PHOTO: Chinese character
v085347d,AMP.37d. 13th WHITE FACE PHOTO: nth in sequence
v085348,AMP.38. 14th WHITE FACE PHOTO: response (P or Q)
v085348a,AMP.38a. 14th WHITE FACE PHOTO: response time (sec)
v085348b,AMP.38b. 14th WHITE FACE PHOTO: photograph (letter)
v085348c,AMP.38c. 14th WHITE FACE PHOTO: Chinese character
v085348d,AMP.38d. 14th WHITE FACE PHOTO: nth in sequence
v085349,AMP.39. 15th WHITE FACE PHOTO: response (P or Q)
v085349a,AMP.39a. 15th WHITE FACE PHOTO: response time (sec)
v085349b,AMP.39b. 15th WHITE FACE PHOTO: photograph (letter)
v085349c,AMP.39c. 15th WHITE FACE PHOTO: nth in sequence
v085349d,AMP.39d. 15th WHITE FACE PHOTO: Chinese character
v085350,AMP.40. 16th WHITE FACE PHOTO: response (P or Q)
v085350a,AMP.40a. 16th WHITE FACE PHOTO: response time (sec)
v085350b,AMP.40b. 16th WHITE FACE PHOTO: photograph (letter)
v085350c,AMP.40c. 16th WHITE FACE PHOTO: Chinese character
v085350d,AMP.40d. 16th WHITE FACE PHOTO: nth in sequence
v085351,AMP.41. 17th WHITE FACE PHOTO: response (P or Q)
v085351a,AMP.41a. 17th WHITE FACE PHOTO: response time (sec)
v085351b,AMP.41b. 17th WHITE FACE PHOTO: photograph (letter)
v085351c,AMP.41c. 17th WHITE FACE PHOTO: Chinese character
v085351d,
v085352,AMP.42. 18th WHITE FACE PHOTO: response (P or Q)
v085352a,AMP.42a. 18th WHITE FACE PHOTO: response time (sec)
