Number,Name
cses_ptycont_dp,POST: CSES: Mobilization: institutional contact Democratic party
cses_ptycont_rp,POST: CSES: Mobilization: institutional contact Republican party
cses_ptycont_othcont,POST: CSES: Mobilization: institutional contact Other
cses_ptycont_othtxt,POST: Other Specify- CSES Mobilization: institutional contact
cses_ptycont_dkrf,POST: CSES: Mobilization: institutional contact DK/RF
cses_persuade,POST: CSES: Mobilization: personal contact
cses_persftf,POST: CSES: Mobilization: personal contact - in person
cses_persmail,POST: CSES: Mobilization: personal contact - by mail
cses_persph,POST: CSES: Mobilization: personal contact - by phone
cses_perstxt,POST: CSES: Mobilization: personal contact - text message
cses_perseml,POST: CSES: Mobilization: personal contact - email
cses_persweb,POST: CSES: Mobilization: personal contact - social network
cses_mobph,POST: CSES: Mobilization: sign up online information or alerts
cses_poliinfone,POST: CSES: Political information - Secy Treasury
cses_polinftwo_rate,POST: CSES: Political information - number used for unemployment rate
cses_polinftwo_date,POST: CSES: Political information - date used for date of unempl rate
cses_polinftwo,POST: CSES: Political information - unemployment rate
cses_poliinfthree,POST: CSES: Political information - party 2nd in House seats won
cses_poliinffour,POST: CSES: Political information - Secy of the U.N.
cses_increduc,POST: CSES: Household income in next 12 months
cses_ownresid,POST: CSES: Ownership: residence
cses_ownoth,POST: CSES: Ownership: real estate
cses_ownstck,POST: CSES: Ownership: stocks or bonds
cses_ownsavg,POST: CSES: Ownership: savings
cses_diffjob,POST: CSES: R find another job
cses_spdiffjb,POST: CSES: Spouse/partner find another job
dhs_threat,POST: DHS: Does federal govt pose a threat to citizens
dhs_threatamt,POST: DHS: How much of a threat does federal govt pose to citizens
dhs_appterr,POST: DHS: Approve/disappr govt efforts to reduce terrorism
dhs_appterrmch,POST: DHS: How much approve efforts to reduce terrorism
dhs_disterrmch,POST: DHS: How much disapprove efforts to reduce terrorism
dhs_attack,POST: DHS: Likely terrorist attack killing 100/more in nxt yr
dhs_torture,POST: DHS: Favor or oppose torture for suspected terrorists
dhs_torturefav,POST: DHS: How much favor torture for suspected terrorists
dhs_tortureopp,POST: DHS: How much oppose torture for suspected terrorists
pohisp_hispnews,POST: HISPANIC: news in English or Spanish
pohisp_hispnews_othtxt,POST: HISPANIC: Other specify- news in English or Spanish
pohisp_uselang,POST: HISPANIC: how much R uses English or Spanish
pohisp_renglish,POST: HISPANIC : not English-only -converse well in English
pohisp_renglish_othtxt,POST: HISPANIC: Oth spec- how well speak in English (not English only)
pohisp_rspanish,POST: HISPANIC: not Spanish-only: converse well in Spanish
pohisp_rspanish_othtxt,POST: HISPANIC: Oth spec- how well speak in Spanish (not Spanish only)
pohisp_keepspan,POST: HISPANIC: how important to speak Spanish
pohisp_readeng,POST: HISPANIC: how impt to read and write English in U.S.
pohisp_speakeng,POST: HISPANIC: how important to speak English in US
pohisp_impassim,POST: HISPANIC: how important to blend in
pohisp_impdistinct,POST: HISPANIC: how important to maintain culture
pohisp_cnctcntry,POST: HISPANIC: how often contact with ancestral country
pohisp_viscntry,POST: HISPANIC: how often visit ancestral country
pohisp_moneycntry,POST: HISPANIC: how often send money ancestral country
pohisp_polcntry,POST: HISPANIC: attn to politics in ancestral country
pohisp_votecntry,POST: HISPANIC: did R ever vote in ancestral country
casistartpo_iwrset4,POST: FTF CASI ONLY: SETUP TEST- Does R have a dog
casistartpo_iwrset6,POST: FTF CASI ONLY: SETUP TEST- What R ate for breakfast
ftcasi_asian,POST: CASI/WEB: Feeling thermometer: ASIAN-AMERICANS
ftcasi_hisp,POST: CASI/WEB: Feeling thermometer: HISPANICS
ftcasi_black,POST: CASI/WEB: Feeling thermometer: BLACKS
ftcasi_illegal,POST: CASI/WEB: Feeling thermometer: ILLEGAL IMMIGRANTS
ftcasi_white,POST: CASI/WEB: Feeling thermometer: WHITES
racecasi_infwhite,POST: CASI/WEB: How much influence do whites have in U.S. politics
racecasi_infblacks,POST: CASI/WEB: How much influence do blacks have in U.S. politics
racecasi_infhisp,POST: CASI/WEB: How much influence do Hisp have in U.S. politics
racecasi_sympblacks,POST: CASI/WEB: How often has felt sympathy for blacks
racecasi_admblacks,POST: CASI/WEB: How often has felt admiration for blacks
ident_hispid,POST: CASI/WEB: How important is being Hispanic to identity
ident_whiteid,POST: CASI/WEB: How important is being White to identity
ident_blackid,POST: CASI/WEB: How important is being Black to identity
ident_nativeid,POST: RESTRICTED: CASI/WEB: How important is being Native Am to identity
ident_asianid,POST: RESTRICTED: CASI/WEB: How important is being Asian to identity
ident_pacifid,POST: RESTRICTED: CASI/WEB: How important is being Pacific Islander to identity
ident_otherid,POST: CASI/WEB: How important is being Other to identity
ident_religid_group,POST: CASI/WEB: Religious group for importance of religious identity
ident_religid,POST: CASI/WEB: How important is religious identification to identity
ident_amerid,POST: CASI/WEB: How important is being American to identity
ineqinc_ineqgb,POST: CASI/WEB: Is increased income inequality in U.S. good
ineqinc_ineqreduc,POST: CASI/WEB: Does R favor-oppose govt reducing income ineqality
stype_hwkwhite,POST: CASI/WEB: stereotype: Whites hardworking
stype_hwkblack,POST: CASI/WEB: Stereotype: Blacks hardworking
stype_hwkhisp,POST: CASI/WEB: Stereotype: Hispanics hardworking
stype_hwkasian,POST: CASI/WEB: Stereotype: Asians hardworking
stype_intwhite,POST: CASI/WEB: Stereotype: Whites intelligent
stype_intblack,POST: CASI/WEB: Stereotype: Blacks intelligent
stype_inthisp,POST: CASI/WEB: Stereotype: Hispanics intelligent
stype_intasian,POST: CASI/WEB: Stereotype: Asians intelligent
tipi_extra,"POST: CASI/WEB: TIPI extraverted, enthusiastic"
tipi_crit,"POST: CASI/WEB: TIPI critical, quarrelsome"
tipi_dep,"POST: CASI/WEB: TIPI dependable, self-disciplined"
tipi_anx,"POST: CASI/WEB: TIPI anxious, easily upset"
tipi_open,POST: CASI/WEB: TIPI open to new experiences
tipi_resv,"POST: CASI/WEB: TIPI reserved, quiet"
tipi_warm,"POST: CASI/WEB: TIPI sympathetic, warm"
tipi_disorg,"POST: CASI/WEB: TIPI disorganized, careless"
tipi_calm,"POST: CASI/WEB: TIPI calm, emotionally stable"
tipi_conv,"POST: CASI/WEB: TIPI conventional, uncreative"
incpo_totinc,POST: RESTRICTED: CASI/WEB: WEB Total income amount
incpo_totmiss40,POST: CASI/WEB: Total income amt missing - is it ge or lt 40K
incpo_totmiss20,POST: CASI/WEB: Total income amt missing - is it ge or lt 20K
incpo_totl20,POST: CASI/WEB: Total income amt missing - is it categories lt 20K
incpo_totg20l40,POST: CASI/WEB: Total income amt missing - is it categories 20-40K
incpo_totmiss70,POST: CASI/WEB: Total income amt missing - is it ge or lt 70K
incpo_totg40l70,POST: CASI/WEB: Total income amt missing - is it categories 40-70K
incpo_totmiss100,POST: CASI/WEB: Total income amt missing - is it ge or lt 100K
incpo_totg70l100,POST: CASI/WEB: Total income amt missng - is it categories 70-100K
incpo_totg100,POST: CASI/WEB: Total income amt missing - is it categories 100+K
incgroup_prepost,CASI/WEB: PREPOST SUMMARY- Family income
discrim_blacks,POST: CASI/WEB: Discrimination in the U.S. against Blacks
discrim_hispanics,POST: CASI/WEB: Discrimination in the U.S. against Hispanics
discrim_whites,POST: CASI/WEB: Discrimination in the U.S. against Whites
discrim_gays,POST: CASI/WEB: Discrimination in the U.S. against Gays and Lesbians
discrim_women,POST: CASI/WEB: Discrimination in the U.S. against Women
discrim_self,POST: CASI/WEB: How much discrimination has R faced personal
rstype_violcath,POST: WEB ONLY: religious stereotype violent - Catholics
rstype_violprot,POST: WEB ONLY: religious stereotype violent - Protestants
rstype_violmusl,POST: WEB ONLY: religious stereotype violent - Muslims
rstype_violmorm,POST: WEB ONLY: religious stereotype violent - Mormons
rstype_violnonrel,POST: WEB ONLY: religious stereotype violent - nonreligious
rstype_patrcath,POST: WEB ONLY: religious stereotype patriotic - Catholcs
rstype_patrmusl,POST: WEB ONLY: religious stereotype patriotic - Muslims
rstype_patrmorm,POST: WEB ONLY: religious stereotype patriotic - Mormons
rstype_patrprot,POST: WEB ONLY: religious stereotype patriotic - Protestants
rstype_patrnonrel,POST: WEB ONLY: religious stereotype patriotic - non-religious
