,id,label,value
25107,v045067,Refused,889
2692,v045067,(No Data),.
22119,v045068,Don't know where to rate,888
23122,v045068,Refused,889
24117,v045068,(No Data),.
23123,v045069,Don't recognize,777
24118,v045069,Don't know where to rate,888
25108,v045069,Refused,889
2693,v045069,(No Data),.
2021,v045070,Don't know where to rate,888
21118,v045070,Refused,889
22120,v045070,(No Data),.
1922,v045071,Don't know where to rate,888
2022,v045071,Refused,889
21119,v045071,(No Data),.
25109,v045072,Don't recognize,777
2694,v045072,Don't know where to rate,888
2719,v045072,Refused,889
2818,v045072,(No Data),.
24119,v045073,Don't recognize,777
25110,v045073,Don't know where to rate,888
2695,v045073,Refused,889
2720,v045073,(No Data),.
2023,v045074,Don't recognize,777
21120,v045074,Don't know where to rate,888
22121,v045074,Refused,889
23124,v045074,(No Data),.
1824,v045075,Don't recognize,777
1923,v045075,Don't know where to rate,888
2024,v045075,Refused,889
21121,v045075,(No Data),.
2025,v045076,Don't recognize,777
21122,v045076,Don't know where to rate,888
22122,v045076,Refused,889
23125,v045076,(No Data),.
21123,v045077,Don't know where to rate,888
22123,v045077,Refused,889
23126,v045077,(No Data),.
2026,v045078,Don't recognize,777
21124,v045078,Don't know where to rate,888
22124,v045078,Refused,889
23127,v045078,(No Data),.
21125,v045079,Don't know where to rate,888
22125,v045079,Refused,889
23128,v045079,(No Data),.
2027,v045080,Don't know where to rate,888
21126,v045080,Refused,889
22126,v045080,(No Data),.
21127,v045081,Don't recognize,777
22127,v045081,Don't know where to rate,888
23129,v045081,Refused,889
24120,v045081,(No Data),.
2028,v045082,Don't know where to rate,888
21128,v045082,Refused,889
22128,v045082,(No Data),.
2029,v045083,Don't know where to rate,888
21129,v045083,Refused,889
22129,v045083,(No Data),.
22130,v045084,Don't recognize,777
23130,v045084,Don't know where to rate,888
24121,v045084,Refused,889
25111,v045084,(No Data),.
23131,v045085,Don't recognize,777
24122,v045085,Don't know where to rate,888
25112,v045085,Refused,889
2696,v045085,(No Data),.
2030,v045086,Don't know where to rate,888
21130,v045086,Refused,889
22131,v045086,(No Data),.
22132,v045087,Don't recognize,777
23132,v045087,Don't know where to rate,888
24123,v045087,Refused,889
25113,v045087,(No Data),.
24124,v045088,Don't recognize,777
25114,v045088,Don't know where to rate,888
2697,v045088,Refused,889
2721,v045088,(No Data),.
1772,v045089,The Democrats,1
2688,v045089,The Republicans,5
3562,v045089,Don't know,8
4430,v045089,(No Data),.
1775,v045090,The Democrats,1
2698,v045090,The Republicans,5
3563,v045090,Don't know,8
4431,v045090,(No Data),.
1776,v045091,Democratic running incumbent,1
2699,v045091,Republican running incumbent,2
3564,v045091,Other running incumbent,3
4432,v045091,Democratic retiring incumbent,4
5311,v045091,Republican retiring incumbent,5
6253,v045091,Other retiring incumbent,6
7201,v045091,No identifiable incumbent or Washington DC,7
8148,v045091,(No Data),.
1777,v045092,Approve,1
2700,v045092,Disapprove,5
3565,v045092,Don't know,8
4433,v045092,Refused,9
5312,v045092,(No Data),.
1778,v045092a,Approve strongly,1
2701,v045092a,Approve not strongly,2
3566,v045092a,Disapprove not strongly,4
4434,v045092a,Disapprove strongly,5
5313,v045092a,Don't know,8
6254,v045092a,(No Data),.
1779,v045093,More than half,1
2702,v045093,Half,2
3567,v045093,Less than half,3
4435,v045093,Don't know;not sure,7
5314,v045093,Refused,9
6255,v045093,(No Data),.
1780,v045094,Very good,1
2703,v045094,Fairly good,2
3568,v045094,Fairly poor,3
4436,v045094,Very poor,4
5315,v045094,Don't know,8
6256,v045094,Refused,9
7202,v045094,(No Data),.
1781,v045095,Most of the time,1
2704,v045095,Some of the time,2
3569,v045095,Only now and then,3
4437,v045095,Hardly at all,4
5316,v045095,Don't know,8
6257,v045095,Refused,9
7203,v045095,(No Data),.
1782,v045096,"Yes, favor",1
2705,v045096,"No, don't favor",5
3570,v045096,Don't know,8
4438,v045096,Refused,9
5317,v045096,(No Data),.
1783,v045097,"Yes, favor",1
2706,v045097,"No, don't favor",5
3571,v045097,Don't know,8
4439,v045097,Refused,9
5318,v045097,(No Data),.
1784,v045098,"Yes, favor",1
2707,v045098,"No, don't favor",5
3572,v045098,Don't know,8
4440,v045098,Refused,9
5319,v045098,(No Data),.
1785,v045099,Very important,1
2708,v045099,Somewhat important,3
3573,v045099,Not important at all,5
4441,v045099,Don't know,8
5320,v045099,Refused,9
6258,v045099,(No Data),.
1786,v045100,Very important,1
2709,v045100,Somewhat important,3
3574,v045100,Not important at all,5
4442,v045100,Don't know,8
5321,v045100,Refused,9
6259,v045100,(No Data),.
1787,v045101,Very important,1
2722,v045101,Somewhat important,3
3575,v045101,Not important at all,5
4443,v045101,Don't know,8
5322,v045101,Refused,9
6260,v045101,(No Data),.
1788,v045102,Very important,1
2723,v045102,Somewhat important,3
3576,v045102,Not important at all,5
4444,v045102,Don't know,8
5323,v045102,Refused,9
6261,v045102,(No Data),.
1789,v045103,Very important,1
2724,v045103,Somewhat important,3
3577,v045103,Not important at all,5
4445,v045103,Refused,9
5324,v045103,(No Data),.
1790,v045104,Very important,1
2725,v045104,Somewhat important,3
3578,v045104,Not important at all,5
4446,v045104,Don't know,8
5325,v045104,Refused,9
6262,v045104,(No Data),.
1791,v045105,Very important,1
2726,v045105,Somewhat important,3
3579,v045105,Not important at all,5
4447,v045105,Don't know,8
5326,v045105,Refused,9
6263,v045105,(No Data),.
1792,v045106,Very important,1
2727,v045106,Somewhat important,3
3580,v045106,Not important at all,5
4448,v045106,Don't know,8
5327,v045106,Refused,9
6264,v045106,(No Data),.
1793,v045107,Very important,1
2728,v045107,Somewhat important,3
3581,v045107,Not important at all,5
4449,v045107,Don't know,8
5328,v045107,Refused,9
6265,v045107,(No Data),.
1794,v045108,Extremely important,1
2729,v045108,Very important,2
3582,v045108,Somewhat important,3
4450,v045108,Not at all important,4
5329,v045108,Don't know,8
6266,v045108,Refused,9
7204,v045108,(No Data),.
1795,v045109,"Yes, have interest in question",1
2730,v045109,"No, haven't had interest",5
3583,v045109,Don't know,8
4451,v045109,Refused,9
5330,v045109,(No Data),.
1796,v045109a,Government in Washington should see to it that,1
2731,v045109a,This is not the Federal government's business,5
3584,v045109a,Other {SPECIFY},7
4452,v045109a,Don't know,8
5331,v045109a,Refused,9
6267,v045109a,(No Data),.
1797,v045109b,Feel govt should see to jobs - strongly,1
2732,v045109b,Feel govt should see to jobs - not strongly,2
3585,v045109b,Feel not govt business - not strongly,4
4453,v045109b,Feel not govt business - strongly,5
5332,v045109b,Don't know,8
6268,v045109b,(No Data),.
1798,v045110,"Yes, favor",1
2733,v045110,"No, don't favor",5
3586,v045110,Don't know,8
4454,v045110,Refused,9
5333,v045110,(No Data),.
1799,v045111,"Yes, favor",1
2734,v045111,"No, don't favor",5
3587,v045111,Don't know,8
4455,v045111,Refused,9
5334,v045111,(No Data),.
1800,v045112,"Yes, favor",1
2735,v045112,"No, don't favor",5
3588,v045112,Don't know,8
4456,v045112,Refused,9
5335,v045112,(No Data),.
1801,v045113,Larger,1
2736,v045113,Smaller,3
3589,v045113,About the same,5
4457,v045113,Don't know,8
5336,v045113,Refused,9
6269,v045113,(No Data),.
1802,v045113a,Much larger,1
2737,v045113a,Somewhat larger,2
3590,v045113a,About the same,3
4458,v045113a,Somewhat smaller,4
5337,v045113a,Much smaller,5
6270,v045113a,(No Data),.
1803,v045113b,Good thing,1
2738,v045113b,Bad thing,3
3591,v045113b,Haven't thought,7
4459,v045113b,Don't know,8
5338,v045113b,Refused,9
6271,v045113b,(No Data),.
1804,v045114,Favor,1
2739,v045114,Oppose,5
3592,v045114,Haven't thought much about this,7
4460,v045114,Don't know,8
5339,v045114,Refused,9
6272,v045114,(No Data),.
1805,v045115,Increased a lot,1
2740,v045115,Increased a little,2
3593,v045115,Left the same as it is now,3
4461,v045115,Decreased a little,4
5340,v045115,Decreased a lot,5
6273,v045115,Don't know,8
7205,v045115,Refused,9
8149,v045115,(No Data),.
1806,v045116,Extremely likely,1
2741,v045116,Very likely,2
3594,v045116,Somewhat likely,3
4462,v045116,Not at all likely,4
5341,v045116,Don't know,8
6274,v045116,Refused,9
7206,v045116,(No Data),.
1807,v045117,Extremely liberal,1
2742,v045117,Liberal,2
3595,v045117,Slightly liberal,3
4463,v045117,Moderate;middle of the road,4
5342,v045117,Slightly conservative,5
6275,v045117,Conservative,6
7207,v045117,Extremely conservative,7
8150,v045117,Haven't thought much {DO NOT PROBE},80
9123,v045117,Don't know,88
1079,v045117,Refused,89
11132,v045117,(No Data),.
1808,v045117a,Liberal,1
2743,v045117a,Conservative,3
3596,v045117a,Moderate,5
4464,v045117a,R Refused to choose,7
5343,v045117a,Don't know,8
6276,v045117a,(No Data),.
1809,v045118,Liberal,1
2744,v045118,Conservative,3
3597,v045118,Moderate,5
4465,v045118,R Refused to choose,7
5344,v045118,Don't know,8
6277,v045118,(No Data),.
1825,v045119,Extremely liberal,1
2745,v045119,Liberal,2
3598,v045119,Slightly liberal,3
4466,v045119,Moderate;middle of the road,4
5345,v045119,Slightly conservative,5
6278,v045119,Conservative,6
7208,v045119,Extremely conservative,7
9124,v045119,Don't know,8
1080,v045119,(No Data),.
1826,v045120,Extremely liberal,1
2746,v045120,Liberal,2
3599,v045120,Slightly liberal,3
4467,v045120,Moderate;middle of the road,4
5346,v045120,Slightly conservative,5
6279,v045120,Conservative,6
7209,v045120,Extremely conservative,7
8151,v045120,Don't know,8
9125,v045120,(No Data),.
1827,v045121,Govt should provide many fewer services,1
7210,v045121,Govt should provide many more services,7
8152,v045121,Haven't thought much about this,80
9126,v045121,Refused,89
1081,v045121,(No Data),.
1828,v045122,Govt should provide many fewer services,1
7211,v045122,Govt should provide many more services,7
9127,v045122,Don't know,8
1082,v045122,(No Data),.
1829,v045123,Govt should provide many fewer services,1
7212,v045123,Govt should provide many more services,7
8153,v045123,Don't know,8
9128,v045123,(No Data),.
1830,v045124,Should solve with diplomacy,1
7213,v045124,Must be ready to use military force,7
8154,v045124,Haven't thought much about this,80
9129,v045124,Refused,89
1083,v045124,(No Data),.
1831,v045125,Extremely important,1
2747,v045125,Very important,2
3600,v045125,Somewhat important,3
4468,v045125,Not too important,4
5347,v045125,Not at all important,5
6280,v045125,Don't know,8
7214,v045125,Refused,9
8155,v045125,(No Data),.
1832,v045126,Should solve with diplomacy,1
7215,v045126,Must be ready to use military force,7
8156,v045126,Don't know,8
9130,v045126,Refused,9
1084,v045126,(No Data),.
1833,v045127,Should solve with diplomacy,1
7216,v045127,Must be ready to use military force,7
8157,v045127,Don't know,8
9131,v045127,Refused,9
1085,v045127,(No Data),.
1834,v045128,Should solve with diplomacy,1
7217,v045128,Must be ready to use military force,7
9132,v045128,Don't know,8
1086,v045128,(No Data),.
1835,v045129,Should solve with diplomacy,1
7218,v045129,Must be ready to use military force,7
8158,v045129,Don't know,8
9133,v045129,(No Data),.
1836,v045130,Should solve with diplomacy,1
7219,v045130,Must be ready to use military force,7
8159,v045130,Don't know,8
9134,v045130,Refused,9
1087,v045130,(No Data),.
1837,v045131,Should solve with diplomacy,1
7220,v045131,Must be ready to use military force,7
8160,v045131,Don't know,8
9135,v045131,Refused,9
1088,v045131,(No Data),.
1838,v045132,"By law, abortion should never be permitted",1
2748,v045132,"The law should permit abortion only in case of rape, ince",2
3601,v045132,The law should permit abortion for reasons other than rap,3
4469,v045132,"By law, a woman should always be able to obtain an aborti",4
5348,v045132,Other {SPECIFY} {VOL},7
6281,v045132,Don't know,8
7221,v045132,Refused,9
8161,v045132,(No Data),.
1839,v045133,Extremely important,1
2749,v045133,Very important,2
3602,v045133,Somewhat important,3
4470,v045133,Not too important,4
5349,v045133,Not at all important,5
6282,v045133,Don't know,8
7222,v045133,Refused,9
8162,v045133,(No Data),.
1840,v045134,"By law, abortion should never be permitted",1
2750,v045134,"The law should permit abortion only in case of rape, ince",2
3603,v045134,The law should permit abortion for reasons other than rap,3
4471,v045134,"By law, a woman should always be able to obtain an aborti",4
5350,v045134,Other {SPECIFY} {VOL},7
6283,v045134,Don't know,8
7223,v045134,(No Data),.
1841,v045135,"By law, abortion should never be permitted",1
2751,v045135,"The law should permit abortion only in case of rape, ince",2
3604,v045135,The law should permit abortion for reasons other than rap,3
4472,v045135,"By law, a woman should always be able to obtain an aborti",4
5351,v045135,Other {SPECIFY} {VOL},7
6284,v045135,Don't know,8
7224,v045135,(No Data),.
1842,v045136,"By law, abortion should never be permitted",1
2752,v045136,"The law should permit abortion only in case of rape, ince",2
3605,v045136,The law should permit abortion for reasons other than rap,3
4473,v045136,"By law, a woman should always be able to obtain an aborti",4
5352,v045136,Other {SPECIFY} {VOL},7
7225,v045136,Don't know,8
8163,v045136,(No Data),.
1843,v045137,"By law, abortion should never be permitted",1
2753,v045137,"The law should permit abortion only in case of rape, ince",2
3606,v045137,The law should permit abortion for reasons other than rap,3
4474,v045137,"By law, a woman should always be able to obtain an aborti",4
5353,v045137,Other {SPECIFY} {VOL},7
6285,v045137,Don't know,8
7226,v045137,(No Data),.
1844,v045138,"By law, abortion should never be permitted",1
2754,v045138,"The law should permit abortion only in case of rape, ince",2
3607,v045138,The law should permit abortion for reasons other than rap,3
4475,v045138,"By law, a woman should always be able to obtain an aborti",4
5354,v045138,Other {SPECIFY} {VOL},7
6286,v045138,Don't know,8
7227,v045138,(No Data),.
1845,v045139,"By law, abortion should never be permitted",1
2755,v045139,"The law should permit abortion only in case of rape, ince",2
3608,v045139,The law should permit abortion for reasons other than rap,3
4476,v045139,"By law, a woman should always be able to obtain an aborti",4
5355,v045139,Other {SPECIFY} {VOL},7
6287,v045139,Don't know,8
7228,v045139,Refused,9
8164,v045139,(No Data),.
1846,v045140,Govt should help Hispanics,1
7229,v045140,Should help themselves,7
8165,v045140,Haven't thought much about it,80
9136,v045140,Don't know,88
1089,v045140,Refused,89
11133,v045140,(No Data),.
1847,v045141,Extremely important,1
2756,v045141,Very important,2
3609,v045141,Somewhat important,3
4477,v045141,Not too important,4
5356,v045141,Not at all important,5
6288,v045141,Don't know,8
7230,v045141,Refused,9
8166,v045141,(No Data),.
1848,v045142,Discourage companies,1
2757,v045142,Encourage companies,3
3613,v045142,Should stay out of this matter,5
4478,v045142,Don't know,8
5357,v045142,Refused,9
6289,v045142,(No Data),.
1849,v045142a,A great deal,1
2758,v045142a,Only a little,5
3614,v045142a,Don't know,8
4479,v045142a,Refused,9
5358,v045142a,(No Data),.
1850,v045143,Favor,1
2759,v045143,Oppose,5
3615,v045143,Neither favor nor oppose,7
4480,v045143,Don't know,8
5359,v045143,(No Data),.
1851,v045143a,Favor strongly,1
2760,v045143a,Favor not strongly,2
3616,v045143a,Oppose not strongly,4
4481,v045143a,Oppose strongly,5
5360,v045143a,Don't know,8
6290,v045143a,(No Data),.
1852,v045143b,Favor strongly,1
2761,v045143b,Favor not strongly,2
3617,v045143b,Lead toward favoring,3
4482,v045143b,Don't lean either way,4
5361,v045143b,Lean toward opposing,5
6291,v045143b,Oppose not strongly,6
7231,v045143b,Oppose strongly,7
8167,v045143b,Don't know,8
9137,v045143b,(No Data),.
1853,v045144,Favor,1
2762,v045144,Oppose,5
3618,v045144,Neither/depends/other {VOL} {SPECIFY},7
4483,v045144,Don't know,8
5362,v045144,Refused,9
6292,v045144,(No Data),.
1854,v045144a,Favor strongly,1
2763,v045144a,Favor not strongly,2
3619,v045144a,Oppose not strongly,4
4484,v045144a,Oppose strongly,5
5363,v045144a,Don't know,8
6293,v045144a,(No Data),.
1855,v045145,Extremely good,1
2764,v045145,Very good,2
3620,v045145,Somewhat good,3
4485,v045145,Not very good,4
5364,v045145,Don't feel anything {VOL},7
6294,v045145,Don't know,8
7232,v045145,(No Data),.
1856,v045145x,Extremely good,1
2765,v045145x,Very good,2
3621,v045145x,Somewhat good,3
4486,v045145x,Not very good,4
5365,v045145x,Don't feel anything {VOL},7
6295,v045145x,Don't know,8
7233,v045145x,Refused,9
8168,v045145x,(No Data),.
1857,v045146,Agree,1
2766,v045146,Neither agree nor disagree,3
3622,v045146,Disagree,5
4487,v045146,Don't know,8
5366,v045146,(No Data),.
1858,v045146x,Agree,1
2767,v045146x,Neither agree nor disagree,3
3623,v045146x,Disagree,5
4488,v045146x,Don't know,8
5367,v045146x,Refused,9
6296,v045146x,(No Data),.
1859,v045147,Agree,1
2768,v045147,Neither agree nor disagree,3
3624,v045147,Disagree,5
4489,v045147,(No Data),.
1860,v045147x,Agree,1
2769,v045147x,Neither agree nor disagree,3
3625,v045147x,Disagree,5
4490,v045147x,Don't know,8
5368,v045147x,Refused,9
6297,v045147x,(No Data),.
1861,v045148,Extremely strong,1
2770,v045148,Very strong,2
3626,v045148,Somewhat strong,4
4491,v045148,Not Very strong,5
5369,v045148,Refused,9
6298,v045148,(No Data),.
1862,v045148x,Extremely strong,1
2771,v045148x,Very strong,2
3627,v045148x,Somewhat strong,4
4492,v045148x,Not Very strong,5
5370,v045148x,Don't know,8
6299,v045148x,Refused,9
7234,v045148x,(No Data),.
1863,v045149,Extremely important,1
2772,v045149,Very important,2
3628,v045149,Somewhat important,3
4493,v045149,Not too important,4
5371,v045149,Not at all important,5
6300,v045149,Don't know,8
7235,v045149,(No Data),.
1864,v045149x,Extremely important,1
2773,v045149x,Very important,2
3629,v045149x,Somewhat important,3
4494,v045149x,Not too important,4
5372,v045149x,Not at all important,5
6301,v045149x,Don't know,8
7236,v045149x,Refused,9
8169,v045149x,(No Data),.
1865,v045150,Gov't bigger because it's involved in things people sho,1
2774,v045150,Gov't bigger because problems bigger,2
3630,v045150,Don't know,8
4495,v045150,Refused,9
5373,v045150,(No Data),.
1866,v045151,Need a strong gov't to handle complex economic problems,1
2775,v045151,Free market can handle without gov't involvement,2
3631,v045151,Don't know,8
4496,v045151,Refused,9
5374,v045151,(No Data),.
1867,v045152,The less government the better,1
2776,v045152,More things government should be doing,2
3632,v045152,Don't know,8
4497,v045152,Refused,9
5375,v045152,(No Data),.
1868,v045153,Yes,1
2777,v045153,No,5
3633,v045153,Refused,9
4498,v045153,(No Data),.
1090,v045153a,(No Data),.
1869,v045154,"Yes, listen",1
2778,v045154,"No, don't listen",5
3634,v045154,(No Data),.
1870,v045155,Yes,1
2779,v045155,No,5
3635,v045155,(No Data),.
1871,v045155a,Yes,1
2780,v045155a,No,5
3636,v045155a,(No Data),.
1872,v045156,Favor,1
2781,v045156,Oppose,5
3637,v045156,Don't know,8
4499,v045156,Refused,9
5376,v045156,(No Data),.
1873,v045156a,Favor strongly,1
2782,v045156a,Favor not strongly,2
3638,v045156a,Oppose not strongly,4
4500,v045156a,Oppose strongly,5
5377,v045156a,(No Data),.
1874,v045157,Homosexuals should be allowed to serve,1
2783,v045157,Homosexuals should not be allowed to serve,5
3639,v045157,Don't know,8
4501,v045157,Refused,9
5378,v045157,(No Data),.
1875,v045157a,Feel homosexuals should be allowed - strongly,1
2784,v045157a,Feel homosexuals should be allowed - not strongly,2
3640,v045157a,Feel homosexuals should not be allowed - not strongly,4
4502,v045157a,Feel homosexuals should not be allowed - strongly,5
5379,v045157a,Don't know,8
6302,v045157a,Refused,9
7237,v045157a,(No Data),.
1876,v045158,Yes,1
2785,v045158,No,5
3641,v045158,Don't know,8
4503,v045158,Refused,9
5380,v045158,(No Data),.
1877,v045159,"Yes, differences",1
2786,v045159,"No, no differences",5
3642,v045159,Don't know,8
4504,v045159,Refused,9
5381,v045159,(No Data),.
1878,v045160,Yes,1
2787,v045160,No,5
3643,v045160,Don't know,8
4505,v045160,Refused,9
5382,v045160,(No Data),.
1879,v045160a,Democrats,1
2788,v045160a,Republicans,5
3644,v045160a,Don't know,8
4506,v045160a,(No Data),.
1880,v045161,"Yes, have interest",1
2789,v045161,"No, don't have interest",5
3645,v045161,Don't know,8
4507,v045161,(No Data),.
1881,v045161a,Govt should see to it,1
2790,v045161a,Not the Federal govt's business,5
3646,v045161a,Other {SPECIFY},7
4508,v045161a,Refused,9
5383,v045161a,(No Data),.
1882,v045161b,Feel govt should see to jobs - strongly,1
2791,v045161b,Feel govt should see to jobs - not strongly,2
3647,v045161b,Feel not govt business - not strongly,4
4509,v045161b,Feel not govt business - strongly,5
5384,v045161b,(No Data),.
1883,v045162,Correctly identifies as Speaker of the House,1
2792,v045162,Identification is incomplete or wrong,5
3648,v045162,R makes no attempt to guess,8
4512,v045162,(No Data),.
1884,v045162a,Yes,1
2793,v045162a,No,5
3649,v045162a,(No Data),.
1885,v045163,Correctly identifies as Vice_President of the U.S.,1
2794,v045163,Identification is incomplete or wrong,5
3650,v045163,R makes no attempt to guess,8
4513,v045163,(No Data),.
1886,v045163a,Yes,1
2795,v045163a,No,5
3651,v045163a,(No Data),.
1887,v045164,Correctly identifies as Prime Minister of England/,1
2796,v045164,Identification is incomplete or wrong,5
3652,v045164,R makes no attempt to guess,8
4514,v045164,(No Data),.
1888,v045164a,Yes,1
2797,v045164a,No,5
3653,v045164a,(No Data),.
1889,v045165,Correctly identifies as Chief Justice of the Supreme,1
2798,v045165,Identification is incomplete or wrong,5
3654,v045165,R makes no attempt to guess,8
4515,v045165,(No Data),.
1890,v045165a,Yes,1
2799,v045165a,No,5
3655,v045165a,(No Data),.
1891,v045166,Yes,1
2800,v045166,No,5
3656,v045166,(No Data),.
1892,v045167,Yes,1
2801,v045167,No,5
3657,v045167,(No Data),.
1893,v045168,Yes,1
2802,v045168,No,5
3658,v045168,Don't know,8
4516,v045168,(No Data),.
1894,v045169,Yes,1
2803,v045169,No,5
3659,v045169,(No Data),.
1895,v045170,Yes,1
2804,v045170,No,5
3660,v045170,Don't know,8
4517,v045170,(No Data),.
1896,v045170a,No organizations,0
2805,v045170a,One organization,1
13126,v045170a,(No Data),.
1897,v045171,Yes,1
2806,v045171,No,5
3661,v045171,(No Data),.
1898,v045172,Yes,1
2807,v045172,No,5
3662,v045172,(No Data),.
1899,v045173,"Not female, black or Hispanic",0
2808,v045173,Female only,1
3663,v045173,Black only,2
4518,v045173,Hispanic only,3
5385,v045173,Female and black,12
6303,v045173,Female and Hispanic,13
7238,v045173,Black and Hispanic,23
8170,v045173,"Female, black and Hispanic",123
9138,v045173,(No Data),.
1900,v045174,Yes,1
2809,v045174,No,5
3664,v045174,Depends {VOL},7
5386,v045174,Don't know,8
6304,v045174,Refused,9
7239,v045174,(No Data),.
1901,v045174a,A lot,1
2819,v045174a,Some,3
3665,v045174a,Not very much at all,5
4519,v045174a,Don't know,8
5387,v045174a,(No Data),.
1902,v045175,A lot,1
2820,v045175,Fairly often,2
3666,v045175,Once in a while,3
4520,v045175,Hardly ever,4
6305,v045175,Don't know,8
7240,v045175,(No Data),.
1903,v045176,A lot,1
2821,v045176,Fairly often,2
3667,v045176,Once in a while,3
4521,v045176,Hardly ever,4
6306,v045176,Don't know,8
7241,v045176,(No Data),.
1904,v045177,Yes,1
2822,v045177,No,5
3668,v045177,Depends {VOL},7
5388,v045177,(No Data),.
1905,v045177a,A lot,1
2823,v045177a,Some,3
3669,v045177a,Not very much at all,5
4522,v045177a,(No Data),.
1906,v045178,A lot,1
2824,v045178,Fairly often,2
3670,v045178,Once in a while,3
4523,v045178,Hardly ever,4
6307,v045178,Refused,9
7242,v045178,(No Data),.
1907,v045179,A lot,1
2825,v045179,Fairly often,2
3671,v045179,Once in a while,3
4524,v045179,Hardly ever,4
6308,v045179,(No Data),.
1908,v045180,Yes,1
2826,v045180,No,5
3672,v045180,Depends {VOL},7
5389,v045180,(No Data),.
1909,v045180a,A lot,1
2827,v045180a,Some,3
3673,v045180a,Not very much at all,5
4525,v045180a,(No Data),.
1924,v045181,A lot,1
2828,v045181,Fairly often,2
3674,v045181,Once in a while,3
4526,v045181,Hardly ever,4
6309,v045181,(No Data),.
1925,v045182,A lot,1
2829,v045182,Fairly often,2
3675,v045182,Once in a while,3
4527,v045182,Hardly ever,4
6312,v045182,(No Data),.
1926,v045183,Agree strongly,1
2830,v045183,Agree Somewhat,2
3676,v045183,Neither agree nor disagree,3
4528,v045183,Disagree Somewhat,4
5390,v045183,Disagree strongly,5
6313,v045183,Don't know,8
7243,v045183,(No Data),.
1927,v045184,Agree strongly,1
2831,v045184,Agree Somewhat,2
3677,v045184,Neither agree nor disagree,3
4529,v045184,Disagree Somewhat,4
5391,v045184,Disagree strongly,5
6314,v045184,Don't know,8
7244,v045184,(No Data),.
1928,v045185,Agree strongly,1
2832,v045185,Agree Somewhat,2
3678,v045185,Neither agree nor disagree,3
4530,v045185,Disagree Somewhat,4
5392,v045185,Disagree strongly,5
6315,v045185,Don't know,8
7245,v045185,(No Data),.
1929,v045186,Most people can be trusted,1
2833,v045186,Can't be too careful,5
3679,v045186,Don't know,8
4531,v045186,Refused,9
5393,v045186,(No Data),.
1930,v045187,Take advantage,1
2834,v045187,Try to be fair,5
3680,v045187,Don't know,8
4532,v045187,Refused,9
5394,v045187,(No Data),.
1931,v045188,Try to be helpful,1
2835,v045188,Just looking out for themselves,5
3681,v045188,Don't know,8
4533,v045188,Refused,9
5395,v045188,(No Data),.
1932,v045189,Agree strongly,1
2836,v045189,Agree somewhat,2
3682,v045189,Neither agree nor disagree,3
4534,v045189,Disagree somewhat,4
5396,v045189,Disagree strongly,5
6316,v045189,Don't know,8
7246,v045189,(No Data),.
1933,v045190,Agree strongly,1
2837,v045190,Agree somewhat,2
3683,v045190,Neither agree nor disagree,3
4535,v045190,Disagree somewhat,4
5397,v045190,Disagree strongly,5
6317,v045190,Don't know,8
7247,v045190,Refused,9
8171,v045190,(No Data),.
1934,v045191,Agree strongly,1
2838,v045191,Agree somewhat,2
3684,v045191,Neither agree nor disagree,3
4536,v045191,Disagree somewhat,4
5398,v045191,Disagree strongly,5
6318,v045191,Don't know,8
7248,v045191,(No Data),.
1935,v045192,Agree strongly,1
2839,v045192,Agree somewhat,2
3685,v045192,Neither agree nor disagree,3
4537,v045192,Disagree somewhat,4
5399,v045192,Disagree strongly,5
6319,v045192,Don't know,8
7249,v045192,(No Data),.
1936,v045193,Agree strongly,1
2840,v045193,Agree somewhat,2
3686,v045193,Neither agree nor disagree,3
4538,v045193,Disagree somewhat,4
5400,v045193,Disagree strongly,5
6320,v045193,Don't know,8
7250,v045193,Refused,9
8172,v045193,(No Data),.
1937,v045194,Agree strongly,1
2841,v045194,Agree somewhat,2
3687,v045194,Neither agree nor disagree,3
4539,v045194,Disagree somewhat,4
5401,v045194,Disagree strongly,5
6321,v045194,Don't know,8
7251,v045194,(No Data),.
1938,v045195,Agree strongly,1
2842,v045195,Agree somewhat,2
3688,v045195,Neither agree nor disagree,3
4540,v045195,Disagree somewhat,4
5402,v045195,Disagree strongly,5
6322,v045195,Don't know,8
7252,v045195,(No Data),.
1939,v045196,Agree strongly,1
2843,v045196,Agree somewhat,2
3689,v045196,Neither agree nor disagree,3
4541,v045196,Disagree somewhat,4
5403,v045196,Disagree strongly,5
6323,v045196,Don't know,8
7253,v045196,Refused,9
8173,v045196,(No Data),.
1940,v045197,Just about always,1
2844,v045197,Most of the time,2
3690,v045197,Only some of the time,3
4542,v045197,Never {VOL},4
5404,v045197,Don't know,8
6324,v045197,(No Data),.
1941,v045198,Gov't run by a few big interests,1
2845,v045198,Gov't run for the benefit of all,5
3691,v045198,Don't know,8
4543,v045198,Refused,9
5405,v045198,(No Data),.
1942,v045199,Waste a lot,1
2846,v045199,Waste some,3
3692,v045199,Don't waste very much,5
4544,v045199,Don't know,8
5406,v045199,Refused,9
6325,v045199,(No Data),.
1943,v045200,Quite a few are crooked,1
2847,v045200,Not very many are crooked,3
3693,v045200,Hardly any are crooked,5
4545,v045200,Don't know,8
5407,v045200,Refused,9
6326,v045200,(No Data),.
1944,v045201,Agree strongly,1
2848,v045201,Agree somewhat,2
3694,v045201,Neither agree nor disagree,3
4546,v045201,Disagree somewhat,4
5408,v045201,Disagree strongly,5
